<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.04.06	20:00:00	19571.00	19601.00	19358.00	19564.00	244	0	800
2015.04.07	00:00:00	19544.00	19846.00	19358.00	19532.00	8949	0	0
2015.04.07	04:00:00	19537.00	19672.00	19522.00	19622.00	748	0	700
2015.04.07	08:00:00	19627.00	19736.00	19552.00	19706.00	957	0	700
2015.04.07	12:00:00	19704.00	19776.00	19671.00	19754.00	670	0	800
2015.04.07	16:00:00	19751.00	19846.00	19741.00	19816.00	1188	0	800
2015.04.07	20:00:00	19811.00	19846.00	19358.00	19766.00	411	0	800
2015.04.08	00:00:00	19755.00	19898.00	19358.00	19752.00	12051	0	0
2015.04.08	04:00:00	19757.00	19854.00	19702.00	19787.00	1005	0	700
2015.04.08	08:00:00	19784.00	19871.00	19761.00	19866.00	735	0	700
2015.04.08	12:00:00	19869.00	19876.00	19821.00	19846.00	687	0	800
2015.04.08	16:00:00	19851.00	19896.00	19836.00	19841.00	1096	0	800
2015.04.08	20:00:00	19846.00	19901.00	19358.00	19861.00	1766	0	800
2015.04.09	00:00:00	19864.00	19937.00	19358.00	19937.00	419	0	700
2015.04.09	04:00:00	19932.00	19962.00	19358.00	19930.00	609	0	700
2015.04.09	08:00:00	19925.00	19950.00	19864.00	19889.00	659	0	700
2015.04.09	12:00:00	19892.00	19929.00	19889.00	19904.00	625	0	800
2015.04.09	16:00:00	19907.00	19974.00	19889.00	19974.00	1548	0	800
2015.04.09	20:00:00	19969.00	20079.00	19358.00	20042.00	490	0	800
2015.04.10	00:00:00	20034.00	20047.00	19358.00	19910.00	9319	0	0
2015.04.10	04:00:00	19907.00	19980.00	19358.00	19960.00	641	0	700
2015.04.10	08:00:00	19965.00	20007.00	19919.00	19944.00	732	0	700
2015.04.10	12:00:00	19939.00	19974.00	19934.00	19949.00	634	0	800
2015.04.10	16:00:00	19954.00	19974.00	19929.00	19974.00	1128	0	800
2015.04.10	20:00:00	19979.00	20039.00	19969.00	20034.00	389	0	800
2015.04.13	00:00:00	20004.00	20019.00	19358.00	19890.00	7579	0	0
2015.04.13	04:00:00	19885.00	19940.00	19358.00	19930.00	515	0	700
2015.04.13	08:00:00	19932.00	19949.00	19880.00	19944.00	452	0	700
2015.04.13	12:00:00	19949.00	19964.00	19844.00	19884.00	513	0	800
2015.04.13	16:00:00	19879.00	19924.00	19358.00	19889.00	868	0	800
2015.04.13	20:00:00	19887.00	19889.00	19358.00	19859.00	681	0	800
2015.04.14	00:00:00	19859.00	19920.00	19358.00	19880.00	426	0	700
2015.04.14	04:00:00	19875.00	19910.00	19358.00	19895.00	355	0	700
2015.04.14	08:00:00	19890.00	19954.00	19885.00	19919.00	392	0	700
2015.04.14	12:00:00	19917.00	19924.00	19358.00	19899.00	716	0	800
2015.04.14	16:00:00	19894.00	19899.00	19358.00	19829.00	1154	0	800
2015.04.14	20:00:00	19832.00	19904.00	19358.00	19904.00	533	0	800
2015.04.15	00:00:00	19904.00	19912.00	19358.00	19850.00	379	0	700
2015.04.15	04:00:00	19855.00	19925.00	19850.00	19850.00	439	0	700
2015.04.15	08:00:00	19855.00	19885.00	19825.00	19874.00	591	0	700
2015.04.15	12:00:00	19869.00	19894.00	19859.00	19879.00	446	0	800
2015.04.15	16:00:00	19884.00	19909.00	19854.00	19859.00	717	0	800
2015.04.15	20:00:00	19854.00	19889.00	19358.00	19857.00	660	0	800
2015.04.16	00:00:00	19358.00	19895.00	19358.00	19860.00	446	0	700
2015.04.16	04:00:00	19865.00	19865.00	19750.00	19840.00	482	0	700
2015.04.16	08:00:00	19845.00	19895.00	19819.00	19839.00	536	0	700
2015.04.16	12:00:00	19837.00	19844.00	19754.00	19779.00	1067	0	800
2015.04.16	16:00:00	19777.00	19834.00	19774.00	19824.00	1142	0	800
2015.04.16	20:00:00	19822.00	19829.00	19358.00	19804.00	497	0	800
2015.04.17	00:00:00	19804.00	19824.00	19358.00	19780.00	445	0	700
2015.04.17	04:00:00	19777.00	19805.00	19643.00	19658.00	658	0	700
2015.04.17	08:00:00	19663.00	19705.00	19612.00	19632.00	664	0	700
2015.04.17	12:00:00	19637.00	19652.00	19467.00	19590.00	1855	0	800
2015.04.17	16:00:00	19587.00	19592.00	19512.00	19552.00	1714	0	800
2015.04.17	20:00:00	19550.00	19555.00	19462.00	19507.00	478	0	800
2015.04.20	00:00:00	19568.00	19730.00	19358.00	19603.00	8498	0	0
2015.04.20	04:00:00	19598.00	19723.00	19593.00	19678.00	580	0	700
2015.04.20	08:00:00	19683.00	19693.00	19582.00	19642.00	657	0	700
2015.04.20	12:00:00	19645.00	19702.00	19632.00	19662.00	573	0	800
2015.04.20	16:00:00	19667.00	19722.00	19652.00	19712.00	1137	0	800
2015.04.20	20:00:00	19717.00	19722.00	19642.00	19672.00	496	0	800
2015.04.21	00:00:00	19680.00	20070.00	19358.00	19748.00	8934	0	0
2015.04.21	04:00:00	19753.00	19848.00	19358.00	19833.00	434	0	700
2015.04.21	08:00:00	19828.00	20062.00	19818.00	20047.00	737	0	700
2015.04.21	12:00:00	20045.00	20047.00	19977.00	20022.00	1058	0	800
2015.04.21	16:00:00	20025.00	20052.00	19972.00	19997.00	1131	0	800
2015.04.21	20:00:00	19358.00	20002.00	19358.00	19995.00	10	0	800
2015.04.22	00:00:00	19984.00	20248.00	19358.00	20088.00	10821	0	0
2015.04.22	04:00:00	20093.00	20148.00	20063.00	20108.00	545	0	700
2015.04.22	08:00:00	20113.00	20187.00	19358.00	20097.00	1077	0	700
2015.04.22	12:00:00	20095.00	20177.00	20072.00	20172.00	1215	0	800
2015.04.22	16:00:00	20177.00	20217.00	19358.00	20212.00	1601	0	800
2015.04.22	20:00:00	20207.00	20242.00	19358.00	20230.00	441	0	800
2015.04.23	00:00:00	20230.00	20257.00	19358.00	20223.00	388	0	700
2015.04.23	04:00:00	20220.00	20228.00	19358.00	20198.00	421	0	700
2015.04.23	08:00:00	20203.00	20207.00	20092.00	20122.00	1049	0	700
2015.04.23	12:00:00	20125.00	20152.00	19358.00	20112.00	1107	0	800
2015.04.23	16:00:00	20117.00	20167.00	20107.00	20160.00	1610	0	800
2015.04.23	20:00:00	20157.00	20162.00	19358.00	20145.00	346	0	800
2015.04.24	00:00:00	20140.00	20158.00	19358.00	20068.00	8293	0	0
2015.04.24	04:00:00	20063.00	20103.00	19358.00	20033.00	492	0	700
2015.04.24	08:00:00	20028.00	20127.00	20012.00	20107.00	690	0	700
2015.04.24	12:00:00	20112.00	20117.00	20062.00	20087.00	1015	0	800
2015.04.24	16:00:00	20082.00	20087.00	19358.00	20037.00	1054	0	800
2015.04.24	20:00:00	20035.00	20042.00	20002.00	20037.00	415	0	800
2015.04.27	00:00:00	20057.00	20152.00	19358.00	19968.00	9347	0	0
2015.04.27	04:00:00	19973.00	20033.00	19358.00	19967.00	387	0	700
2015.04.27	08:00:00	19964.00	20051.00	19358.00	20006.00	640	0	700
2015.04.27	12:00:00	20004.00	20106.00	19996.00	20091.00	535	0	800
2015.04.27	16:00:00	20096.00	20146.00	19358.00	20051.00	771	0	800
2015.04.27	20:00:00	20054.00	20081.00	19358.00	20036.00	730	0	800
2015.04.28	00:00:00	20034.00	20144.00	19358.00	20122.00	8745	0	0
2015.04.28	04:00:00	20127.00	20137.00	20052.00	20067.00	338	0	700
2015.04.28	08:00:00	20062.00	20082.00	19961.00	20001.00	697	0	700
2015.04.28	12:00:00	19996.00	20017.00	19976.00	20007.00	581	0	700
2015.04.28	16:00:00	20012.00	20027.00	19922.00	20002.00	1105	0	700
2015.04.28	20:00:00	20004.00	20007.00	19358.00	19981.00	364	0	700
2015.04.29	00:00:00	19969.00	19991.00	19358.00	19957.00	8244	0	0
2015.04.29	04:00:00	19952.00	19954.00	19857.00	19904.00	203	0	700
2015.04.29	08:00:00	19902.00	19966.00	19358.00	19961.00	434	0	700
2015.04.29	12:00:00	19964.00	19976.00	19912.00	19924.00	531	0	700
2015.04.29	16:00:00	19922.00	19927.00	19358.00	19699.00	1083	0	700
2015.04.29	20:00:00	19697.00	19846.00	19358.00	19791.00	1108	0	700
2015.04.30	00:00:00	19791.00	19841.00	19321.00	19742.00	15070	0	0
2015.04.30	04:00:00	19737.00	19752.00	19497.00	19557.00	930	0	700
2015.04.30	08:00:00	19552.00	19607.00	19371.00	19481.00	1670	0	700
2015.04.30	12:00:00	19476.00	19551.00	19358.00	19546.00	933	0	800
2015.04.30	16:00:00	19541.00	19596.00	19421.00	19441.00	2549	0	800
2015.04.30	20:00:00	19436.00	19481.00	19316.00	19399.00	1027	0	800
2015.05.01	00:00:00	19402.00	19741.00	19358.00	19467.00	6601	0	0
2015.05.01	04:00:00	19462.00	19497.00	19358.00	19447.00	529	0	700
2015.05.01	08:00:00	19442.00	19606.00	19427.00	19524.00	587	0	700
2015.05.01	12:00:00	19526.00	19561.00	19526.00	19551.00	276	0	800
2015.05.01	16:00:00	19556.00	19671.00	19358.00	19666.00	1195	0	800
2015.05.01	20:00:00	19661.00	19741.00	19656.00	19721.00	165	0	800
2015.05.04	00:00:00	19704.00	19791.00	19358.00	19612.00	4864	0	0
2015.05.04	04:00:00	19609.00	19692.00	19358.00	19687.00	136	0	700
2015.05.04	08:00:00	19692.00	19692.00	19358.00	19684.00	525	0	700
2015.05.04	12:00:00	19681.00	19751.00	19671.00	19741.00	267	0	800
2015.05.04	16:00:00	19744.00	19781.00	19701.00	19726.00	938	0	800
2015.05.04	20:00:00	19721.00	19791.00	19704.00	19736.00	579	0	800
2015.05.05	00:00:00	19731.00	19782.00	19310.00	19737.00	8146	0	0
2015.05.05	04:00:00	19742.00	19767.00	19697.00	19704.00	127	0	700
2015.05.05	08:00:00	19702.00	19761.00	19656.00	19711.00	404	0	700
2015.05.05	12:00:00	19714.00	19764.00	19626.00	19646.00	621	0	800
2015.05.05	16:00:00	19641.00	19726.00	19311.00	19351.00	1456	0	800
2015.05.05	20:00:00	19349.00	19386.00	19321.00	19364.00	1175	0	800
2015.05.06	00:00:00	19364.00	19421.00	19356.00	19357.00	330	0	700
2015.05.06	04:00:00	19362.00	19447.00	19347.00	19432.00	259	0	700
2015.05.06	08:00:00	19427.00	19439.00	19261.00	19401.00	1078	0	700
2015.05.06	12:00:00	19396.00	19426.00	19346.00	19346.00	974	0	800
2015.05.06	16:00:00	19349.00	19386.00	19161.00	19276.00	1977	0	800
2015.05.06	20:00:00	19271.00	19358.00	19171.00	19321.00	758	0	800
2015.05.07	00:00:00	19292.00	19454.00	19030.00	19387.00	12367	0	0
2015.05.07	04:00:00	19352.00	19377.00	19267.00	19287.00	459	0	700
2015.05.07	08:00:00	19282.00	19297.00	19109.00	19131.00	1430	0	700
2015.05.07	12:00:00	19134.00	19231.00	19031.00	19206.00	1738	0	800
2015.05.07	16:00:00	19209.00	19356.00	19201.00	19341.00	1512	0	800
2015.05.07	20:00:00	19346.00	19366.00	19316.00	19361.00	453	0	800
2015.05.08	00:00:00	19344.00	19691.00	19290.00	19352.00	9161	0	0
2015.05.08	04:00:00	19357.00	19417.00	19327.00	19412.00	399	0	700
2015.05.08	08:00:00	19407.00	19457.00	19356.00	19386.00	1157	0	700
2015.05.08	12:00:00	19391.00	19541.00	19381.00	19489.00	1302	0	800
2015.05.08	16:00:00	19491.00	19681.00	19481.00	19661.00	1239	0	800
2015.05.08	20:00:00	19666.00	19676.00	19651.00	19676.00	78	0	800
2015.05.11	00:00:00	19676.00	19677.00	19358.00	19642.00	6570	0	0
2015.05.11	04:00:00	19647.00	19652.00	19582.00	19622.00	446	0	700
2015.05.11	08:00:00	19627.00	19656.00	19586.00	19591.00	730	0	700
2015.05.11	12:00:00	19589.00	19636.00	19566.00	19636.00	597	0	800
2015.05.11	16:00:00	19631.00	19641.00	19586.00	19616.00	1186	0	800
2015.05.11	20:00:00	19619.00	19641.00	19358.00	19581.00	276	0	800
2015.05.12	00:00:00	19559.00	19660.00	19358.00	19537.00	10115	0	0
2015.05.12	04:00:00	19542.00	19552.00	19462.00	19552.00	398	0	700
2015.05.12	08:00:00	19547.00	19661.00	19358.00	19481.00	744	0	700
2015.05.12	12:00:00	19486.00	19526.00	19358.00	19526.00	1271	0	800
2015.05.12	16:00:00	19521.00	19556.00	19471.00	19516.00	1585	0	800
2015.05.12	20:00:00	19521.00	19541.00	19358.00	19521.00	311	0	800
2015.05.13	00:00:00	19511.00	19845.00	19358.00	19607.00	8197	0	0
2015.05.13	04:00:00	19604.00	19757.00	19592.00	19732.00	540	0	700
2015.05.13	08:00:00	19727.00	19841.00	19712.00	19821.00	626	0	700
2015.05.13	12:00:00	19819.00	19831.00	19358.00	19766.00	832	0	800
2015.05.13	16:00:00	19771.00	19806.00	19631.00	19646.00	1261	0	800
2015.05.13	20:00:00	19651.00	19686.00	19358.00	19634.00	447	0	800
2015.05.14	00:00:00	19631.00	19722.00	19358.00	19692.00	7232	0	0
2015.05.14	04:00:00	19687.00	19692.00	19559.00	19582.00	529	0	700
2015.05.14	08:00:00	19584.00	19611.00	19358.00	19596.00	982	0	700
2015.05.14	12:00:00	19601.00	19601.00	19556.00	19576.00	633	0	800
2015.05.14	16:00:00	19581.00	19641.00	19358.00	19626.00	866	0	800
2015.05.14	20:00:00	19629.00	19674.00	19358.00	19666.00	289	0	800
2015.05.15	00:00:00	19652.00	19862.00	19358.00	19702.00	7377	0	0
2015.05.15	04:00:00	19707.00	19722.00	19597.00	19687.00	368	0	700
2015.05.15	08:00:00	19692.00	19821.00	19358.00	19816.00	676	0	700
2015.05.15	12:00:00	19811.00	19856.00	19358.00	19776.00	514	0	800
2015.05.15	16:00:00	19771.00	19796.00	19358.00	19756.00	1497	0	800
2015.05.15	20:00:00	19751.00	19786.00	19726.00	19786.00	250	0	800
2015.05.18	00:00:00	19770.00	20017.00	19358.00	19827.00	6709	0	0
2015.05.18	04:00:00	19822.00	19877.00	19802.00	19867.00	351	0	700
2015.05.18	08:00:00	19872.00	19921.00	19826.00	19901.00	656	0	700
2015.05.18	12:00:00	19899.00	19906.00	19836.00	19871.00	781	0	800
2015.05.18	16:00:00	19876.00	19926.00	19358.00	19921.00	846	0	800
2015.05.18	20:00:00	19926.00	20011.00	19358.00	20001.00	272	0	800
2015.05.19	00:00:00	19996.00	20190.00	19358.00	19982.00	6648	0	0
2015.05.19	04:00:00	19977.00	20037.00	19358.00	19358.00	192	0	700
2015.05.19	08:00:00	20069.00	20101.00	20049.00	20096.00	348	0	800
2015.05.19	12:00:00	20091.00	20121.00	20076.00	20116.00	549	0	800
2015.05.19	16:00:00	20111.00	20181.00	19358.00	20166.00	896	0	800
2015.05.19	20:00:00	20169.00	20184.00	19358.00	20141.00	406	0	800
2015.05.20	00:00:00	20143.00	20292.00	19358.00	20182.00	7701	0	0
2015.05.20	04:00:00	20187.00	20258.00	20151.00	20246.00	389	0	700
2015.05.20	08:00:00	20241.00	20276.00	20150.00	20158.00	682	0	700
2015.05.20	12:00:00	20155.00	20215.00	20150.00	20185.00	374	0	800
2015.05.20	16:00:00	20190.00	20250.00	20180.00	20245.00	844	0	800
2015.05.20	20:00:00	20243.00	20285.00	19358.00	20278.00	1005	0	800
2015.05.21	00:00:00	20274.00	20322.00	19358.00	20266.00	6473	0	0
2015.05.21	04:00:00	20261.00	20316.00	19358.00	20221.00	455	0	700
2015.05.21	08:00:00	20223.00	20236.00	20145.00	20173.00	759	0	700
2015.05.21	12:00:00	20175.00	20190.00	20133.00	20185.00	641	0	800
2015.05.21	16:00:00	20180.00	20235.00	20170.00	20220.00	703	0	800
2015.05.21	20:00:00	20225.00	20255.00	19358.00	20230.00	273	0	800
2015.05.22	00:00:00	19358.00	20247.00	19358.00	20181.00	316	0	700
2015.05.22	04:00:00	20176.00	20256.00	20121.00	20226.00	557	0	700
2015.05.22	08:00:00	20228.00	20295.00	20221.00	20270.00	456	0	700
2015.05.22	12:00:00	20275.00	20330.00	20245.00	20330.00	666	0	800
2015.05.22	16:00:00	20325.00	20370.00	20310.00	20370.00	594	0	800
2015.05.22	20:00:00	20365.00	20375.00	20350.00	20360.00	300	0	800
2015.05.25	00:00:00	20345.00	20470.00	19358.00	20371.00	2442	0	0
2015.05.25	04:00:00	20368.00	20416.00	19358.00	20401.00	125	0	700
2015.05.25	08:00:00	20396.00	20465.00	19358.00	20445.00	432	0	700
2015.05.25	12:00:00	20443.00	20443.00	20400.00	20415.00	146	0	800
2015.05.25	16:00:00	20413.00	20420.00	20410.00	20410.00	102	0	800
2015.05.25	20:00:00	20408.00	20438.00	20408.00	20408.00	23	0	800
2015.05.26	00:00:00	20420.00	20559.00	20320.00	20421.00	8671	0	0
2015.05.26	04:00:00	20426.00	20446.00	20381.00	20436.00	332	0	700
2015.05.26	08:00:00	20441.00	20555.00	19358.00	20495.00	960	0	700
2015.05.26	12:00:00	20500.00	20535.00	19358.00	20535.00	943	0	800
2015.05.26	16:00:00	20540.00	20540.00	20315.00	20330.00	1719	0	800
2015.05.26	20:00:00	20335.00	20450.00	20320.00	20443.00	710	0	800
2015.05.27	00:00:00	20424.00	20657.00	20355.00	20396.00	7675	0	0
2015.05.27	04:00:00	20391.00	20512.00	20391.00	20472.00	434	0	700
2015.05.27	08:00:00	20474.00	20526.00	20412.00	20521.00	844	0	700
2015.05.27	12:00:00	20526.00	20616.00	20511.00	20581.00	1116	0	800
2015.05.27	16:00:00	20576.00	20626.00	20541.00	20606.00	1135	0	800
2015.05.27	20:00:00	20601.00	20656.00	20601.00	20626.00	286	0	800
2015.05.28	00:00:00	20627.00	20656.00	20445.00	20592.00	9654	0	0
2015.05.28	04:00:00	20597.00	20652.00	20547.00	20547.00	593	0	700
2015.05.28	08:00:00	20552.00	20566.00	20441.00	20514.00	1187	0	700
2015.05.28	12:00:00	20516.00	20551.00	20471.00	20476.00	1132	0	800
2015.05.28	16:00:00	20481.00	20536.00	20461.00	20491.00	1505	0	800
2015.05.28	20:00:00	20489.00	20581.00	20461.00	20571.00	507	0	800
2015.05.29	00:00:00	20567.00	20639.00	19358.00	20572.00	10757	0	0
2015.05.29	04:00:00	20577.00	20622.00	20547.00	20587.00	460	0	700
2015.05.29	08:00:00	20592.00	20632.00	20426.00	20446.00	1162	0	700
2015.05.29	12:00:00	20444.00	20486.00	20421.00	20446.00	1306	0	800
2015.05.29	16:00:00	20454.00	20456.00	20366.00	20436.00	1754	0	800
2015.05.29	20:00:00	20434.00	20456.00	20391.00	20421.00	690	0	800
2015.06.01	00:00:00	20458.00	20638.00	20406.00	20417.00	9133	0	0
2015.06.01	04:00:00	20412.00	20512.00	20402.00	20512.00	393	0	700
2015.06.01	08:00:00	20514.00	20589.00	20511.00	20541.00	927	0	700
2015.06.01	12:00:00	20544.00	20571.00	20491.00	20546.00	1094	0	800
2015.06.01	16:00:00	20551.00	20611.00	20516.00	20606.00	1617	0	800
2015.06.01	20:00:00	20609.00	20626.00	20561.00	20581.00	394	0	800
2015.06.02	00:00:00	20578.00	20622.00	20400.00	20587.00	11537	0	0
2015.06.02	04:00:00	20582.00	20607.00	20462.00	20532.00	408	0	700
2015.06.02	08:00:00	20537.00	20571.00	20414.00	20426.00	1159	0	700
2015.06.02	12:00:00	20429.00	20531.00	20411.00	20481.00	2010	0	800
2015.06.02	16:00:00	20479.00	20481.00	20411.00	20471.00	2335	0	800
2015.06.03	00:00:00	20406.00	20608.00	20387.00	20442.00	10761	0	0
2015.06.03	04:00:00	20447.00	20502.00	20422.00	20472.00	410	0	700
2015.06.03	08:00:00	20467.00	20506.00	20417.00	20491.00	1093	0	700
2015.06.03	12:00:00	20489.00	20571.00	20481.00	20546.00	1247	0	800
2015.06.03	16:00:00	20541.00	20566.00	20491.00	20536.00	2369	0	800
2015.06.03	20:00:00	20531.00	20596.00	20521.00	20566.00	562	0	800
2015.06.04	00:00:00	20580.00	20585.00	20359.00	20502.00	11978	0	0
2015.06.04	04:00:00	20507.00	20542.00	20507.00	20517.00	175	0	700
2015.06.04	08:00:00	20507.00	20507.00	20427.00	20451.00	503	0	700
2015.06.04	12:00:00	20411.00	20411.00	20411.00	20411.00	1	0	800
2015.06.04	16:00:00	20416.00	20481.00	20399.00	20441.00	2666	0	800
2015.06.04	20:00:00	20436.00	20451.00	20391.00	20426.00	1057	0	800
2015.06.05	00:00:00	20428.00	20622.00	20362.00	20397.00	11024	0	0
2015.06.05	04:00:00	20392.00	20407.00	20352.00	20387.00	289	0	700
2015.06.05	08:00:00	20392.00	20501.00	20387.00	20466.00	1423	0	700
2015.06.05	12:00:00	20464.00	20536.00	19358.00	20506.00	2086	0	800
2015.06.05	16:00:00	20511.00	20606.00	20501.00	20551.00	2625	0	800
2015.06.05	20:00:00	20546.00	20596.00	20546.00	20571.00	355	0	800
2015.06.08	00:00:00	20570.00	20586.00	19358.00	20487.00	8165	0	0
2015.06.08	04:00:00	20482.00	20482.00	20352.00	20432.00	410	0	700
2015.06.08	08:00:00	20429.00	20462.00	20366.00	20426.00	1178	0	700
2015.06.08	12:00:00	20424.00	20424.00	19358.00	20374.00	889	0	800
2015.06.08	16:00:00	20371.00	20406.00	20356.00	20361.00	1676	0	800
2015.06.08	20:00:00	20366.00	20366.00	19358.00	20271.00	790	0	800
2015.06.09	00:00:00	20294.00	20336.00	19922.00	20297.00	11037	0	0
2015.06.09	04:00:00	20292.00	20327.00	19358.00	20282.00	360	0	700
2015.06.09	08:00:00	20277.00	20277.00	19358.00	20006.00	1504	0	700
2015.06.09	12:00:00	20004.00	20081.00	19914.00	20076.00	1667	0	800
2015.06.09	16:00:00	20079.00	20101.00	20034.00	20069.00	1728	0	800
2015.06.09	20:00:00	20071.00	20126.00	19358.00	19358.00	261	0	800
2015.06.10	00:00:00	20088.00	20265.00	20014.00	20162.00	12300	0	0
2015.06.10	04:00:00	20167.00	20252.00	20002.00	20082.00	719	0	700
2015.06.10	08:00:00	20077.00	20159.00	20026.00	20076.00	1665	0	700
2015.06.10	12:00:00	20074.00	20181.00	20066.00	20091.00	1322	0	800
2015.06.10	16:00:00	20089.00	20221.00	20086.00	20221.00	1951	0	800
2015.06.10	20:00:00	20216.00	20221.00	20091.00	20094.00	380	0	800
2015.06.11	00:00:00	20094.00	20277.00	20066.00	20277.00	408	0	700
2015.06.11	04:00:00	20274.00	20354.00	19358.00	20339.00	576	0	700
2015.06.11	08:00:00	20342.00	20522.00	20309.00	20499.00	981	0	700
2015.06.11	12:00:00	20502.00	20539.00	19358.00	20479.00	1178	0	800
2015.06.11	16:00:00	20482.00	20494.00	20469.00	20479.00	824	0	800
2015.06.12	00:00:00	20419.00	20462.00	20261.00	20335.00	10168	0	0
2015.06.12	04:00:00	20330.00	20415.00	20330.00	20365.00	291	0	700
2015.06.12	08:00:00	20362.00	20419.00	20350.00	20379.00	972	0	700
2015.06.12	12:00:00	20382.00	20414.00	20344.00	20364.00	1406	0	800
2015.06.12	16:00:00	20359.00	20369.00	20244.00	20312.00	2310	0	800
2015.06.12	20:00:00	20314.00	20329.00	20279.00	20309.00	414	0	800
2015.06.15	00:00:00	20315.00	20408.00	20194.00	20265.00	8812	0	0
2015.06.15	04:00:00	20270.00	20375.00	20255.00	20325.00	271	0	700
2015.06.15	08:00:00	20320.00	20390.00	19358.00	20339.00	724	0	700
2015.06.15	12:00:00	20342.00	20344.00	20269.00	20274.00	764	0	800
2015.06.15	16:00:00	20269.00	20339.00	19358.00	20334.00	1771	0	800
2015.06.15	20:00:00	20329.00	20359.00	19358.00	20334.00	813	0	800
2015.06.16	00:00:00	20341.00	20377.00	20131.00	20305.00	7505	0	0
2015.06.16	04:00:00	20300.00	20305.00	20220.00	20265.00	338	0	700
2015.06.16	08:00:00	20260.00	20275.00	19358.00	20159.00	892	0	700
2015.06.16	12:00:00	20157.00	20184.00	20114.00	20179.00	1244	0	800
2015.06.16	16:00:00	20174.00	20249.00	20159.00	20244.00	1329	0	800
2015.06.16	20:00:00	20264.00	20289.00	20254.00	20282.00	111	0	800
2015.06.17	00:00:00	20293.00	20324.00	20134.00	20260.00	8738	0	0
2015.06.17	04:00:00	20265.00	20270.00	20125.00	20130.00	367	0	700
2015.06.17	08:00:00	20120.00	20274.00	20115.00	20264.00	737	0	700
2015.06.17	12:00:00	20262.00	20267.00	19358.00	20199.00	916	0	800
2015.06.17	16:00:00	20202.00	20239.00	20124.00	20134.00	778	0	800
2015.06.17	20:00:00	20132.00	20222.00	20129.00	20159.00	1408	0	800
2015.06.18	00:00:00	20159.00	20209.00	20055.00	20080.00	480	0	700
2015.06.18	04:00:00	20075.00	20100.00	19358.00	20045.00	530	0	700
2015.06.18	08:00:00	20050.00	20055.00	19919.00	19942.00	1162	0	700
2015.06.18	12:00:00	19944.00	19974.00	19864.00	19954.00	1736	0	800
2015.06.18	16:00:00	19957.00	20194.00	19954.00	20139.00	1976	0	800
2015.06.18	20:00:00	20144.00	20154.00	20094.00	20114.00	633	0	800
2015.06.19	00:00:00	20127.00	20238.00	20055.00	20110.00	8010	0	0
2015.06.19	04:00:00	20115.00	20175.00	19358.00	20145.00	476	0	700
2015.06.19	08:00:00	20150.00	20219.00	19358.00	19358.00	831	0	700
2015.06.19	16:00:00	20159.00	20159.00	20099.00	20124.00	1753	0	800
2015.06.19	20:00:00	20119.00	20139.00	20104.00	20114.00	348	0	800
2015.06.22	00:00:00	20137.00	20608.00	20122.00	20285.00	6408	0	0
2015.06.22	04:00:00	20280.00	20380.00	20272.00	20365.00	257	0	700
2015.06.22	08:00:00	20360.00	20534.00	19358.00	20514.00	760	0	700
2015.06.22	12:00:00	20509.00	20529.00	19358.00	20474.00	1037	0	800
2015.06.22	16:00:00	20477.00	20584.00	20469.00	20559.00	1364	0	800
2015.06.22	20:00:00	20562.00	20564.00	20489.00	20524.00	292	0	800
2015.06.23	00:00:00	20537.00	20912.00	19358.00	20635.00	7346	0	0
2015.06.23	04:00:00	20645.00	20755.00	20645.00	20720.00	534	0	700
2015.06.23	08:00:00	20717.00	20889.00	19358.00	20832.00	849	0	700
2015.06.23	12:00:00	20829.00	20874.00	19358.00	20859.00	714	0	800
2015.06.23	16:00:00	20864.00	20884.00	20814.00	20874.00	975	0	800
2015.06.23	20:00:00	20879.00	20889.00	20859.00	20874.00	166	0	800
2015.06.24	00:00:00	20896.00	20972.00	20726.00	20925.00	9637	0	0
2015.06.24	04:00:00	20927.00	20945.00	20855.00	20865.00	395	0	700
2015.06.24	08:00:00	20860.00	20915.00	20767.00	20784.00	786	0	700
2015.06.24	12:00:00	20787.00	20819.00	20694.00	20764.00	1783	0	800
2015.06.24	16:00:00	20767.00	20829.00	20734.00	20749.00	1265	0	800
2015.06.24	20:00:00	20744.00	20754.00	19358.00	20734.00	555	0	800
2015.06.25	00:00:00	20751.00	20878.00	20724.00	20800.00	7880	0	0
2015.06.25	04:00:00	20810.00	20855.00	20770.00	20800.00	324	0	700
2015.06.25	08:00:00	20805.00	20844.00	19358.00	20789.00	696	0	700
2015.06.25	12:00:00	20787.00	20844.00	20759.00	20804.00	1433	0	800
2015.06.25	16:00:00	20802.00	20819.00	19358.00	20792.00	1667	0	800
2015.06.25	20:00:00	20789.00	20794.00	19358.00	20722.00	351	0	800
2015.06.26	00:00:00	20719.00	20890.00	20660.00	20673.00	7882	0	0
2015.06.26	04:00:00	20678.00	20780.00	20643.00	20748.00	331	0	700
2015.06.26	08:00:00	20753.00	20763.00	20667.00	20712.00	730	0	700
2015.06.26	12:00:00	20715.00	20827.00	19358.00	20822.00	782	0	800
2015.06.26	16:00:00	20817.00	20872.00	20812.00	20827.00	506	0	800
2015.06.26	20:00:00	20832.00	20872.00	20817.00	20837.00	599	0	800
2015.06.29	00:00:00	20504.00	20539.00	20048.00	20223.00	19531	0	0
