<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.10.05	00:00:00	2150.80	2151.30	2147.80	2148.30	422	751784	50
2016.10.05	04:00:00	2148.50	2152.00	2148.20	2150.80	700	1264836	70
2016.10.05	08:00:00	2150.40	2153.50	2147.40	2151.50	2030	7429656	70
2016.10.05	12:00:00	2151.40	2157.50	2149.40	2155.40	1340	4338095	70
2016.10.05	16:00:00	2155.30	2163.00	2153.50	2161.10	3399	21897487	50
2016.10.05	20:00:00	2161.20	2163.90	2158.10	2160.00	1912	11985468	50
2016.10.06	00:00:00	2159.30	2160.30	2158.50	2159.10	369	643622	50
2016.10.06	04:00:00	2158.70	2159.10	2156.70	2158.10	487	986311	70
2016.10.06	08:00:00	2158.00	2161.60	2157.50	2160.40	1784	6554000	70
2016.10.06	12:00:00	2160.50	2160.60	2153.50	2156.90	1428	4799944	70
2016.10.06	16:00:00	2156.50	2163.10	2149.80	2160.60	4147	27879199	50
2016.10.06	20:00:00	2160.70	2163.50	2159.00	2162.20	1838	11176113	50
2016.10.07	00:00:00	2161.50	2162.70	2156.70	2157.10	637	1157600	50
2016.10.07	04:00:00	2156.90	2159.30	2155.70	2158.60	548	970206	70
2016.10.07	08:00:00	2158.50	2159.60	2154.30	2158.30	2002	7330652	70
2016.10.07	12:00:00	2158.60	2167.20	2154.00	2163.80	2998	11693621	70
2016.10.07	16:00:00	2163.50	2165.70	2144.50	2148.40	5903	34792476	50
2016.10.07	20:00:00	2148.60	2157.50	2145.90	2152.90	2521	16032700	50
2016.10.10	00:00:00	2152.50	2159.80	2152.50	2158.10	633	1291809	70
2016.10.10	04:00:00	2158.30	2160.90	2155.80	2158.00	630	1144557	70
2016.10.10	08:00:00	2158.40	2159.90	2154.90	2158.10	1895	6920561	70
2016.10.10	12:00:00	2158.30	2165.10	2157.30	2164.60	1432	4829381	70
2016.10.10	16:00:00	2164.80	2169.80	2162.60	2164.80	2635	16693455	50
2016.10.10	20:00:00	2164.50	2166.90	2162.30	2165.60	1370	8217451	50
2016.10.11	00:00:00	2165.30	2166.80	2165.00	2166.10	297	486324	70
2016.10.11	04:00:00	2166.20	2166.20	2159.50	2161.30	1029	2167876	70
2016.10.11	08:00:00	2161.10	2161.80	2158.00	2158.60	1665	5757619	70
2016.10.11	12:00:00	2158.30	2162.30	2157.70	2158.70	1091	3314626	70
2016.10.11	16:00:00	2159.00	2159.60	2138.40	2143.10	4127	29874724	50
2016.10.11	20:00:00	2142.80	2142.80	2128.50	2140.00	3726	25536923	50
2016.10.12	00:00:00	2139.30	2143.80	2137.60	2143.80	624	1093832	70
2016.10.12	04:00:00	2143.80	2146.80	2142.30	2143.00	624	1107157	70
2016.10.12	08:00:00	2143.00	2144.10	2136.00	2138.60	1943	7018385	70
2016.10.12	12:00:00	2138.70	2140.30	2133.50	2137.30	1151	3506473	70
2016.10.12	16:00:00	2137.00	2143.40	2132.60	2141.80	4320	26857370	50
2016.10.12	20:00:00	2142.00	2145.30	2134.40	2134.40	3511	19579283	50
2016.10.13	00:00:00	2134.30	2136.70	2132.90	2135.00	540	984210	10
2016.10.13	04:00:00	2135.00	2135.00	2121.10	2125.40	1649	3549688	70
2016.10.13	08:00:00	2125.60	2126.10	2119.50	2124.70	2332	8488504	70
2016.10.13	12:00:00	2124.40	2127.20	2120.50	2122.80	1743	5985192	70
2016.10.13	16:00:00	2122.90	2131.40	2114.20	2130.10	5485	34922844	50
2016.10.13	20:00:00	2129.70	2138.40	2127.10	2132.20	2840	18479068	50
2016.10.14	00:00:00	2132.40	2132.60	2128.60	2129.60	566	1000810	10
2016.10.14	04:00:00	2129.80	2134.80	2129.60	2134.30	1340	2627832	70
2016.10.14	08:00:00	2134.30	2136.80	2131.00	2136.30	1702	5925337	70
2016.10.14	12:00:00	2136.50	2144.80	2135.70	2142.30	1481	5107656	70
2016.10.14	16:00:00	2142.50	2149.40	2132.70	2136.60	4380	30096484	50
2016.10.14	20:00:00	2136.30	2142.80	2132.70	2133.20	3267	19509195	50
2016.10.17	00:00:00	2132.40	2134.60	2124.80	2128.40	930	1979755	10
2016.10.17	04:00:00	2128.00	2128.90	2123.40	2126.60	1198	2377982	70
2016.10.17	08:00:00	2126.90	2130.30	2125.00	2127.10	2050	7244354	70
2016.10.17	12:00:00	2126.80	2132.90	2124.10	2132.40	1416	4534309	70
2016.10.17	16:00:00	2132.60	2136.00	2126.90	2128.50	4761	30956906	50
2016.10.17	20:00:00	2128.20	2130.20	2124.10	2128.50	2470	14822740	50
2016.10.18	00:00:00	2128.50	2133.90	2126.60	2133.10	524	885653	50
2016.10.18	04:00:00	2132.90	2135.60	2132.90	2134.90	673	1222398	70
2016.10.18	08:00:00	2134.80	2141.40	2134.50	2139.60	1762	6278000	70
2016.10.18	12:00:00	2139.40	2145.60	2137.90	2143.40	1120	3676774	70
2016.10.18	16:00:00	2143.50	2145.10	2134.80	2142.00	3375	22985251	50
2016.10.18	20:00:00	2142.10	2143.70	2135.80	2138.00	1815	10773161	50
2016.10.19	00:00:00	2138.00	2138.90	2136.50	2137.90	322	578945	10
2016.10.19	04:00:00	2138.10	2140.80	2137.80	2139.90	580	1014337	70
2016.10.19	08:00:00	2139.80	2140.10	2132.40	2136.90	1230	4021249	70
2016.10.19	12:00:00	2137.10	2142.10	2135.30	2141.60	798	2347914	70
2016.10.19	16:00:00	2141.80	2146.80	2137.90	2146.30	3118	21878112	50
2016.10.19	20:00:00	2146.50	2148.30	2143.40	2143.90	1472	10374860	50
2016.10.20	00:00:00	2143.90	2146.70	2142.00	2146.00	539	1067212	10
2016.10.20	04:00:00	2145.70	2150.00	2144.90	2146.70	837	1543405	70
2016.10.20	08:00:00	2146.60	2147.90	2143.50	2144.60	1136	3528237	70
2016.10.20	12:00:00	2144.40	2146.70	2137.90	2141.10	1148	3985156	70
2016.10.20	16:00:00	2140.90	2147.20	2132.70	2143.40	4031	27739636	50
2016.10.20	20:00:00	2143.10	2144.60	2137.80	2142.80	2352	14319630	50
2016.10.21	00:00:00	2142.70	2144.20	2139.60	2140.80	416	731458	10
2016.10.21	04:00:00	2140.70	2141.90	2138.10	2138.90	649	1125262	70
2016.10.21	08:00:00	2138.80	2140.20	2134.80	2135.20	1553	5293573	70
2016.10.21	12:00:00	2134.80	2138.70	2133.10	2133.20	1154	3680423	70
2016.10.21	16:00:00	2132.80	2139.50	2129.30	2137.90	3959	28972204	50
2016.10.21	20:00:00	2138.00	2142.50	2135.30	2141.30	1618	11955100	50
2016.10.24	00:00:00	2141.70	2145.40	2141.30	2143.30	562	1079866	10
2016.10.24	04:00:00	2143.00	2144.30	2140.70	2143.70	743	1410000	70
2016.10.24	08:00:00	2143.40	2153.30	2143.40	2150.50	988	3261000	70
2016.10.24	12:00:00	2150.80	2151.30	2148.70	2151.00	614	1723734	70
2016.10.24	16:00:00	2150.80	2154.80	2146.70	2148.70	2504	18087903	50
2016.10.24	20:00:00	2148.40	2152.10	2148.30	2151.50	1375	9285705	50
2016.10.25	00:00:00	2151.60	2151.70	2149.60	2151.50	211	309001	10
2016.10.25	04:00:00	2151.70	2153.60	2150.70	2153.10	357	585000	70
2016.10.25	08:00:00	2153.00	2155.20	2151.70	2155.20	911	2860412	70
2016.10.25	12:00:00	2155.40	2155.40	2149.90	2152.20	895	2608332	70
2016.10.25	16:00:00	2152.50	2152.50	2141.40	2144.70	3004	21740023	50
2016.10.25	20:00:00	2144.30	2146.70	2141.40	2142.40	1947	11864741	50
2016.10.26	00:00:00	2143.10	2143.10	2137.70	2139.30	522	957120	10
2016.10.26	04:00:00	2139.40	2140.30	2138.00	2138.90	517	855200	70
2016.10.26	08:00:00	2139.10	2141.00	2134.10	2135.70	1422	4914011	70
2016.10.26	12:00:00	2135.50	2138.50	2132.30	2136.10	1161	3610080	70
2016.10.26	16:00:00	2135.70	2145.90	2130.80	2141.70	3554	23801436	50
2016.10.26	20:00:00	2142.00	2142.60	2132.90	2139.70	2103	14103103	50
2016.10.27	00:00:00	2140.10	2140.10	2136.30	2136.50	374	608522	10
2016.10.27	04:00:00	2136.90	2140.20	2136.50	2137.30	643	1083000	70
2016.10.27	08:00:00	2137.40	2144.50	2134.20	2137.80	1739	5787473	70
2016.10.27	12:00:00	2137.40	2149.30	2135.80	2149.00	1423	4548285	70
2016.10.27	16:00:00	2148.80	2149.30	2132.50	2137.80	3754	25132644	50
2016.10.27	20:00:00	2137.40	2140.50	2128.20	2133.30	2795	16202621	50
2016.10.28	00:00:00	2133.80	2134.90	2132.20	2133.10	429	821375	10
2016.10.28	04:00:00	2133.30	2133.30	2131.00	2131.90	525	888998	70
2016.10.28	08:00:00	2132.10	2132.40	2121.60	2127.10	2066	7492433	70
2016.10.28	12:00:00	2127.30	2135.00	2127.00	2132.90	1786	6367816	70
2016.10.28	16:00:00	2133.00	2140.60	2127.50	2139.60	3815	24872064	50
2016.10.28	20:00:00	2139.70	2140.30	2118.70	2126.80	7386	40810999	50
2016.10.31	00:00:00	2122.90	2128.30	2122.80	2127.50	843	1620907	70
2016.10.31	04:00:00	2127.50	2136.00	2127.30	2135.30	856	1557636	70
2016.10.31	08:00:00	2135.40	2135.80	2130.50	2132.30	1036	3251617	70
2016.10.31	12:00:00	2132.00	2134.50	2127.60	2127.70	1721	8177725	50
2016.10.31	16:00:00	2127.40	2133.50	2125.60	2128.10	2951	19055740	50
2016.10.31	20:00:00	2128.30	2130.00	2124.90	2129.40	1392	9489025	10
2016.11.01	00:00:00	2129.50	2132.40	2126.90	2132.10	633	1240345	70
2016.11.01	04:00:00	2132.30	2134.40	2131.80	2133.90	836	1579445	70
2016.11.01	08:00:00	2134.00	2135.10	2129.00	2132.10	1446	5020179	70
2016.11.01	12:00:00	2131.80	2133.10	2124.80	2125.50	1378	6338115	50
2016.11.01	16:00:00	2125.80	2126.80	2102.80	2104.40	3969	28831014	50
2016.11.01	20:00:00	2104.30	2114.50	2097.30	2108.10	4039	24526594	10
2016.11.02	00:00:00	2108.30	2110.00	2103.40	2105.40	1070	2000181	70
2016.11.02	04:00:00	2105.00	2105.00	2100.40	2102.40	1157	2197002	70
2016.11.02	08:00:00	2102.70	2107.40	2100.90	2106.90	1954	7112562	70
2016.11.02	12:00:00	2107.20	2111.30	2104.10	2109.90	2421	11241674	50
2016.11.02	16:00:00	2110.00	2112.00	2097.80	2100.90	4770	28419988	50
2016.11.02	20:00:00	2100.70	2105.40	2093.40	2096.20	5080	26064099	10
2016.11.03	00:00:00	2093.80	2099.60	2092.90	2099.40	783	1372211	70
2016.11.03	04:00:00	2099.40	2099.60	2089.20	2093.40	1117	2132529	70
2016.11.03	08:00:00	2093.40	2097.90	2091.30	2097.90	1710	6167217	70
2016.11.03	12:00:00	2097.70	2103.70	2095.90	2098.90	2608	11230700	50
2016.11.03	16:00:00	2098.70	2102.20	2090.40	2092.00	4119	25085979	50
2016.11.03	20:00:00	2092.10	2095.20	2084.80	2088.10	2130	13633157	10
2016.11.04	00:00:00	2088.70	2091.30	2088.00	2090.30	833	1578165	70
2016.11.04	04:00:00	2090.10	2091.60	2089.20	2089.60	503	848032	70
2016.11.04	08:00:00	2089.40	2091.60	2085.20	2087.30	1532	5411927	70
2016.11.04	12:00:00	2087.50	2093.10	2084.00	2085.90	3204	15446498	50
2016.11.04	16:00:00	2086.00	2099.10	2086.00	2097.30	4361	25332899	50
2016.11.04	20:00:00	2097.00	2097.60	2083.90	2086.70	2200	13959214	50
2016.11.07	00:00:00	2086.90	2115.90	2086.60	2111.70	1631	4018704	10
2016.11.07	04:00:00	2111.90	2112.10	2109.60	2110.70	579	1024559	70
2016.11.07	08:00:00	2110.80	2116.90	2110.60	2115.90	1217	3855699	70
2016.11.07	12:00:00	2115.60	2115.90	2111.40	2114.70	813	2482183	70
2016.11.07	16:00:00	2114.30	2129.20	2113.20	2127.90	2312	15287136	50
2016.11.07	20:00:00	2128.20	2135.30	2123.80	2134.80	2153	14295022	50
2016.11.08	00:00:00	2135.00	2135.00	2125.20	2126.70	663	1262602	10
2016.11.08	04:00:00	2126.50	2132.20	2125.00	2130.40	822	1433403	70
2016.11.08	08:00:00	2130.60	2133.70	2129.40	2131.70	1511	4912715	70
2016.11.08	12:00:00	2131.90	2132.00	2127.10	2127.40	1079	3295044	70
2016.11.08	16:00:00	2127.20	2146.60	2122.90	2146.20	3246	19791721	50
2016.11.08	20:00:00	2146.40	2147.20	2135.20	2139.10	3572	19977725	50
2016.11.09	00:00:00	2139.90	2155.90	2126.00	2126.40	8914	25295287	10
2016.11.09	04:00:00	2126.40	2126.60	2032.50	2042.40	30080	88616949	70
2016.11.09	08:00:00	2042.00	2112.40	2039.90	2101.40	18024	78566206	70
2016.11.09	12:00:00	2101.10	2119.80	2082.10	2114.40	11308	52033194	70
2016.11.09	16:00:00	2114.00	2163.60	2111.70	2158.80	15096	76011328	50
2016.11.09	20:00:00	2158.90	2170.10	2151.20	2163.90	7767	39512918	50
2016.11.10	00:00:00	2164.10	2166.10	2158.50	2160.60	1913	4329730	10
2016.11.10	04:00:00	2160.80	2173.80	2159.50	2170.10	1694	3506825	70
2016.11.10	08:00:00	2170.30	2183.60	2167.50	2177.60	3944	15472669	70
2016.11.10	12:00:00	2177.80	2182.40	2168.40	2174.00	3615	14514463	70
2016.11.10	16:00:00	2173.80	2181.70	2151.20	2169.50	15046	77131722	50
2016.11.10	20:00:00	2169.70	2178.60	2165.70	2167.80	7496	37408996	50
2016.11.11	00:00:00	2168.00	2170.60	2165.70	2165.80	1555	3526644	70
2016.11.11	04:00:00	2165.60	2168.80	2164.10	2168.30	1862	3956133	70
2016.11.11	08:00:00	2168.10	2173.60	2163.70	2164.10	3559	13534867	70
2016.11.11	12:00:00	2164.20	2164.60	2154.60	2162.30	3138	12080620	70
2016.11.11	16:00:00	2162.00	2164.90	2152.10	2160.40	10119	50374351	50
2016.11.11	20:00:00	2160.50	2165.90	2156.60	2163.40	4452	22562646	50
2016.11.14	00:00:00	2163.90	2176.90	2163.80	2169.40	1505	3329004	10
2016.11.14	04:00:00	2169.10	2177.10	2169.00	2175.90	1396	2747611	70
2016.11.14	08:00:00	2176.00	2177.60	2172.10	2173.10	2526	9076456	70
2016.11.14	12:00:00	2173.40	2173.90	2161.40	2170.60	2145	7476165	70
2016.11.14	16:00:00	2170.30	2171.20	2155.60	2159.60	8115	42490483	50
2016.11.14	20:00:00	2159.70	2167.30	2158.10	2164.80	5056	26929191	50
2016.11.15	00:00:00	2164.80	2166.50	2161.50	2165.50	1290	2731336	10
2016.11.15	04:00:00	2165.10	2169.00	2163.40	2168.60	1294	2628363	70
2016.11.15	08:00:00	2168.50	2172.50	2166.10	2168.50	2431	8755279	70
2016.11.15	12:00:00	2168.70	2170.20	2164.40	2168.20	1889	6754430	70
2016.11.15	16:00:00	2167.90	2172.50	2166.00	2168.60	5115	30586561	50
2016.11.15	20:00:00	2168.80	2182.60	2168.80	2182.20	3006	19701300	50
2016.11.16	00:00:00	2182.30	2187.10	2180.50	2184.60	1106	2311887	10
2016.11.16	04:00:00	2184.70	2185.40	2181.90	2182.20	1072	2120368	70
2016.11.16	08:00:00	2181.80	2183.40	2177.40	2177.70	2227	8129039	70
2016.11.16	12:00:00	2177.30	2179.70	2171.40	2172.70	1809	6281469	70
2016.11.16	16:00:00	2172.30	2179.10	2171.10	2174.30	4543	29867080	50
2016.11.16	20:00:00	2174.50	2178.20	2172.10	2174.90	2464	16178569	50
2016.11.17	00:00:00	2175.10	2179.90	2174.20	2179.50	771	1551713	10
2016.11.17	04:00:00	2179.60	2180.40	2176.40	2177.70	893	1704770	70
2016.11.17	08:00:00	2177.80	2179.20	2174.50	2176.60	1690	5653779	70
2016.11.17	12:00:00	2176.80	2178.70	2174.20	2176.70	1377	4520821	70
2016.11.17	16:00:00	2177.00	2188.00	2176.20	2185.80	4234	27519891	50
2016.11.17	20:00:00	2185.50	2187.70	2183.00	2187.40	2422	16973481	50
2016.11.18	00:00:00	2187.90	2187.90	2182.60	2183.70	957	2131392	10
2016.11.18	04:00:00	2183.90	2185.00	2182.90	2184.40	908	1719112	70
2016.11.18	08:00:00	2184.40	2186.20	2178.60	2181.50	1903	6826591	70
2016.11.18	12:00:00	2181.60	2188.70	2180.70	2186.70	1356	4250148	70
2016.11.18	16:00:00	2187.00	2189.60	2180.00	2182.90	3415	23388946	50
2016.11.18	20:00:00	2182.70	2184.80	2179.80	2182.00	1625	12101440	50
2016.11.21	00:00:00	2182.40	2184.50	2180.70	2184.20	977	2043112	10
2016.11.21	04:00:00	2184.40	2187.50	2184.10	2186.30	714	1262072	70
2016.11.21	08:00:00	2186.40	2187.60	2181.40	2183.80	1457	5196529	70
2016.11.21	12:00:00	2183.90	2189.00	2183.90	2188.50	1383	4748095	70
2016.11.21	16:00:00	2188.70	2197.10	2186.80	2196.30	2622	18428851	50
2016.11.21	20:00:00	2196.00	2198.80	2194.50	2196.00	1501	10177569	50
2016.11.22	00:00:00	2196.20	2200.80	2195.20	2200.60	884	1849512	10
2016.11.22	04:00:00	2200.20	2205.10	2200.20	2203.60	915	1767000	70
2016.11.22	08:00:00	2203.20	2204.60	2201.70	2202.30	1073	3401452	70
2016.11.22	12:00:00	2202.10	2202.30	2199.00	2199.70	853	2624630	70
2016.11.22	16:00:00	2200.10	2203.40	2194.30	2197.70	3448	26302641	50
2016.11.22	20:00:00	2197.80	2204.80	2197.40	2203.80	1937	14409251	50
2016.11.23	00:00:00	2204.00	2204.00	2201.80	2203.60	280	475363	10
2016.11.23	04:00:00	2203.40	2204.60	2202.50	2203.30	294	444762	70
2016.11.23	08:00:00	2203.20	2205.40	2202.30	2202.70	1171	3953000	70
2016.11.23	12:00:00	2202.30	2202.90	2197.60	2198.90	1246	4088396	70
2016.11.23	16:00:00	2198.60	2203.00	2194.30	2201.50	3440	22838887	50
2016.11.23	20:00:00	2201.20	2204.40	2200.30	2203.10	1798	11620313	50
2016.11.24	00:00:00	2203.30	2203.80	2199.80	2201.50	558	980925	70
2016.11.24	04:00:00	2201.80	2202.80	2200.90	2201.60	498	848961	70
2016.11.24	08:00:00	2201.80	2204.30	2201.10	2203.60	1240	4255184	70
2016.11.24	12:00:00	2203.70	2204.80	2202.50	2204.30	677	2088121	70
2016.11.24	16:00:00	2204.30	2209.20	2204.20	2208.40	364	941071	50
2016.11.25	00:00:00	2208.30	2209.30	2206.90	2208.80	424	759687	10
2016.11.25	04:00:00	2208.90	2209.00	2204.80	2205.70	630	1149895	70
2016.11.25	08:00:00	2205.80	2208.00	2204.70	2207.00	1264	4075780	70
2016.11.25	12:00:00	2207.30	2208.30	2205.30	2207.50	662	2012208	70
2016.11.25	16:00:00	2207.20	2212.30	2207.00	2212.30	2009	14321074	50
2016.11.25	20:00:00	2212.20	2213.10	2211.70	2213.10	35	234300	50
2016.11.28	00:00:00	2213.80	2214.00	2206.70	2207.50	782	1323304	10
2016.11.28	04:00:00	2207.10	2210.00	2206.50	2209.70	691	1230520	70
2016.11.28	08:00:00	2209.40	2210.20	2201.80	2206.30	1117	3547811	70
2016.11.28	12:00:00	2206.00	2209.20	2205.20	2207.70	1113	3152343	10
2016.11.28	16:00:00	2208.00	2211.70	2203.60	2209.20	3336	24082912	50
2016.11.28	20:00:00	2208.80	2209.40	2200.70	2202.20	1731	11148222	10
2016.11.29	00:00:00	2202.20	2202.70	2201.00	2202.30	358	595575	10
2016.11.29	04:00:00	2202.50	2203.80	2201.50	2201.80	345	554086	70
2016.11.29	08:00:00	2201.50	2208.00	2201.50	2206.50	1103	3513025	70
2016.11.29	12:00:00	2206.80	2207.80	2202.60	2203.10	1248	4010111	70
2016.11.29	16:00:00	2202.70	2210.30	2198.70	2209.90	3289	23925865	50
2016.11.29	20:00:00	2209.60	2211.70	2203.70	2205.40	2086	16377636	50
2016.11.30	00:00:00	2205.70	2206.80	2205.10	2205.70	391	714001	10
2016.11.30	04:00:00	2205.70	2206.30	2203.00	2203.80	633	1116669	70
2016.11.30	08:00:00	2204.00	2210.80	2203.80	2206.70	1765	6224281	70
2016.11.30	12:00:00	2206.50	2211.10	2204.70	2210.80	1378	4362832	70
2016.11.30	16:00:00	2211.10	2214.30	2204.60	2206.90	4072	29354580	50
2016.11.30	20:00:00	2207.10	2208.60	2198.20	2199.20	2571	19706953	50
2016.12.01	00:00:00	2199.50	2200.60	2197.30	2199.30	552	972440	10
2016.12.01	04:00:00	2199.10	2202.30	2199.10	2200.60	552	894075	70
2016.12.01	08:00:00	2200.30	2200.60	2195.10	2196.30	1767	6172559	70
2016.12.01	12:00:00	2196.00	2202.60	2195.80	2202.10	903	2680079	70
2016.12.01	16:00:00	2202.30	2203.90	2191.00	2191.90	5465	40837130	50
2016.12.01	20:00:00	2191.50	2193.80	2187.00	2192.60	3483	27529588	50
2016.12.02	00:00:00	2192.00	2192.60	2189.20	2190.20	426	748429	50
2016.12.02	04:00:00	2190.00	2190.50	2188.00	2190.20	537	960922	70
2016.12.02	08:00:00	2190.00	2191.00	2185.20	2186.50	1662	5861533	70
2016.12.02	12:00:00	2186.70	2192.10	2185.20	2190.80	1547	5409717	70
2016.12.02	16:00:00	2190.40	2197.90	2190.00	2194.10	4081	29276879	50
2016.12.02	20:00:00	2194.00	2194.40	2188.10	2192.30	2001	14940000	50
2016.12.05	00:00:00	2192.10	2192.30	2179.80	2188.40	1360	3027294	10
2016.12.05	04:00:00	2188.60	2189.70	2185.60	2185.90	798	1462821	70
2016.12.05	08:00:00	2186.10	2206.40	2182.90	2202.70	3659	14927886	70
2016.12.05	12:00:00	2202.40	2203.20	2198.90	2200.70	1633	5522372	70
2016.12.05	16:00:00	2200.90	2209.40	2199.70	2204.70	4346	32007562	50
2016.12.05	20:00:00	2204.90	2206.80	2200.30	2206.30	2441	18061992	50
2016.12.06	00:00:00	2206.30	2206.50	2203.70	2204.40	441	731623	10
2016.12.06	04:00:00	2204.20	2204.70	2202.90	2203.70	521	927899	70
2016.12.06	08:00:00	2204.00	2206.00	2201.10	2206.00	1814	6693075	70
2016.12.06	12:00:00	2206.20	2209.70	2204.50	2208.40	1130	3651780	70
2016.12.06	16:00:00	2208.50	2209.50	2202.00	2208.40	2989	23907290	50
2016.12.06	20:00:00	2208.60	2212.80	2207.10	2212.20	1628	11895386	50
2016.12.07	00:00:00	2212.20	2212.50	2209.70	2209.80	438	786738	10
2016.12.07	04:00:00	2209.50	2211.50	2208.90	2211.30	307	502586	70
2016.12.07	08:00:00	2211.50	2213.30	2210.20	2211.50	1479	5459911	70
2016.12.07	12:00:00	2211.60	2212.30	2207.00	2209.30	610	1888183	70
2016.12.07	16:00:00	2209.10	2222.70	2208.40	2222.70	2849	22517332	50
2016.12.07	20:00:00	2222.80	2241.60	2222.30	2237.10	3629	24717620	50
2016.12.08	00:00:00	2237.10	2238.30	2234.90	2237.80	519	888217	10
2016.12.08	04:00:00	2237.50	2240.10	2237.10	2239.50	550	970099	70
2016.12.08	08:00:00	2239.80	2239.80	2235.10	2236.60	1700	5919855	70
2016.12.08	12:00:00	2236.70	2241.60	2233.10	2239.60	2735	11013390	70
2016.12.08	16:00:00	2239.80	2250.40	2237.30	2247.90	4396	30122932	50
2016.12.08	20:00:00	2248.10	2251.60	2242.40	2248.00	2943	19410075	50
2016.12.09	00:00:00	2247.90	2248.80	2246.80	2247.80	411	726001	10
2016.12.09	04:00:00	2247.60	2248.50	2245.80	2248.40	594	997031	70
2016.12.09	08:00:00	2248.10	2248.40	2245.30	2245.90	1093	3550125	70
2016.12.09	12:00:00	2246.10	2250.60	2245.90	2250.40	629	1829793	70
2016.12.09	16:00:00	2250.50	2255.00	2248.20	2253.20	4540	26613187	50
2016.12.09	20:00:00	2253.20	2259.70	2251.90	2259.70	1426	8566860	50
2016.12.12	00:00:00	2260.80	2270.40	2260.40	2261.60	1045	2127714	10
2016.12.12	04:00:00	2261.40	2261.60	2256.90	2259.90	1051	1911673	50
2016.12.12	08:00:00	2260.00	2261.60	2255.80	2257.60	1801	6238580	50
2016.12.12	12:00:00	2257.40	2261.20	2256.30	2260.40	1110	3560000	50
2016.12.12	16:00:00	2260.20	2264.10	2252.10	2255.30	4112	21468315	50
2016.12.12	20:00:00	2254.30	2257.90	2253.10	2255.90	2546	16164184	50
2016.12.13	00:00:00	2255.90	2257.50	2252.70	2256.80	619	1123272	10
2016.12.13	04:00:00	2256.50	2258.00	2254.30	2258.00	388	573000	50
2016.12.13	08:00:00	2257.70	2262.00	2256.70	2261.30	922	2708437	50
2016.12.13	12:00:00	2261.00	2264.30	2260.40	2263.40	535	1358533	50
2016.12.13	16:00:00	2263.20	2273.60	2262.70	2272.10	4113	30360207	50
2016.12.13	20:00:00	2271.70	2277.40	2270.20	2272.80	2215	14715247	50
2016.12.14	00:00:00	2272.80	2273.00	2269.90	2271.30	364	614265	10
2016.12.14	04:00:00	2271.60	2272.70	2270.30	2271.20	446	726000	50
2016.12.14	08:00:00	2271.30	2273.20	2269.40	2271.50	678	1922000	50
2016.12.14	12:00:00	2271.60	2273.20	2268.80	2270.00	662	1817503	50
2016.12.14	16:00:00	2270.20	2272.30	2264.60	2270.40	2763	17892974	50
2016.12.14	20:00:00	2270.70	2276.40	2247.60	2256.50	9597	48130638	50
2016.12.15	00:00:00	2256.50	2260.80	2252.70	2259.20	1575	3419443	10
2016.12.15	04:00:00	2258.90	2261.40	2255.70	2258.90	944	1753940	50
2016.12.15	08:00:00	2259.20	2261.20	2255.20	2256.50	2157	7866203	50
2016.12.15	12:00:00	2256.10	2262.20	2251.60	2256.70	1790	6290164	50
2016.12.15	16:00:00	2256.40	2271.90	2253.90	2266.00	6018	29690988	50
2016.12.15	20:00:00	2265.70	2268.50	2257.30	2264.30	3729	18572825	50
2016.12.16	00:00:00	2264.20	2265.50	2261.90	2263.40	660	1207201	10
2016.12.16	04:00:00	2263.80	2264.50	2263.00	2264.30	424	648822	50
2016.12.16	08:00:00	2264.00	2265.10	2261.00	2261.80	842	2564000	50
2016.12.16	12:00:00	2261.60	2268.30	2261.50	2266.60	990	3015809	50
2016.12.16	16:00:00	2266.30	2267.10	2256.90	2258.20	3329	19314651	50
2016.12.16	20:00:00	2258.40	2259.50	2253.90	2258.20	2462	14367260	50
2016.12.19	00:00:00	2259.90	2264.40	2259.90	2263.00	765	1574387	10
2016.12.19	04:00:00	2262.80	2264.80	2262.30	2264.50	557	966620	50
2016.12.19	08:00:00	2264.30	2265.30	2261.60	2262.60	970	3058907	50
2016.12.19	12:00:00	2262.30	2263.80	2260.60	2261.10	450	1220494	50
2016.12.19	16:00:00	2261.30	2267.40	2258.30	2263.30	3026	19447148	50
2016.12.19	20:00:00	2263.60	2266.00	2258.00	2264.30	1814	9702896	50
2016.12.20	00:00:00	2264.30	2265.20	2263.50	2265.00	474	823386	10
2016.12.20	04:00:00	2264.80	2265.80	2263.50	2265.00	526	922267	50
2016.12.20	08:00:00	2264.90	2268.00	2264.00	2265.80	836	2655956	50
2016.12.20	12:00:00	2266.00	2271.00	2265.50	2269.30	566	1475829	50
2016.12.20	16:00:00	2269.00	2272.60	2266.70	2269.20	2192	14333047	50
2016.12.20	20:00:00	2269.50	2270.80	2265.60	2270.10	1393	8418712	50
2016.12.21	00:00:00	2270.10	2270.80	2269.30	2269.30	390	691391	10
2016.12.21	04:00:00	2269.00	2270.30	2268.80	2269.30	490	846000	50
2016.12.21	08:00:00	2269.30	2270.80	2267.60	2269.10	701	2169813	50
2016.12.21	12:00:00	2269.30	2269.80	2266.80	2268.60	481	1229959	50
2016.12.21	16:00:00	2268.80	2271.10	2266.60	2268.30	1687	10576042	50
2016.12.21	20:00:00	2268.60	2269.00	2262.20	2262.50	733	4540154	50
