<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.10.31	08:00:00	10682.50	10688.20	10631.80	10663.00	8928	1864904	90
2016.10.31	12:00:00	10663.30	10677.10	10648.00	10656.30	12244	2565070	90
2016.10.31	16:00:00	10656.50	10692.20	10637.60	10670.70	16154	3401840	90
2016.10.31	20:00:00	10670.40	10681.70	10662.40	10679.40	3690	696517	140
2016.11.01	00:00:00	10676.60	10708.40	10668.80	10708.10	617	30150	490
2016.11.01	04:00:00	10709.40	10720.50	10697.90	10706.10	978	46950	490
2016.11.01	08:00:00	10707.30	10742.60	10634.20	10668.00	13698	2880530	90
2016.11.01	12:00:00	10668.20	10696.20	10604.60	10617.60	14036	2947970	90
2016.11.01	16:00:00	10619.60	10623.10	10480.40	10487.40	23102	4948034	90
2016.11.01	20:00:00	10487.10	10516.20	10455.60	10499.10	9381	1941075	140
2016.11.02	00:00:00	10495.60	10506.60	10458.70	10472.70	1192	56175	140
2016.11.02	04:00:00	10471.40	10471.40	10429.20	10442.10	1290	62775	490
2016.11.02	08:00:00	10443.30	10469.10	10417.80	10452.00	13620	2834161	90
2016.11.02	12:00:00	10452.30	10460.60	10421.30	10427.20	15493	3268575	90
2016.11.02	16:00:00	10426.90	10434.50	10344.40	10375.90	22201	4771145	90
2016.11.02	20:00:00	10376.10	10398.60	10331.60	10380.40	10430	2181746	140
2016.11.03	00:00:00	10365.20	10402.60	10357.40	10399.60	864	38025	140
2016.11.03	04:00:00	10400.90	10400.90	10327.20	10361.80	1249	59925	490
2016.11.03	08:00:00	10362.40	10384.50	10335.40	10368.20	13600	2853241	90
2016.11.03	12:00:00	10368.70	10407.20	10362.10	10378.10	19762	4204180	90
2016.11.03	16:00:00	10376.60	10379.70	10310.80	10321.80	19323	4100562	90
2016.11.03	20:00:00	10322.10	10330.10	10294.50	10303.80	5755	1148400	140
2016.11.04	00:00:00	10302.20	10313.30	10281.10	10293.20	974	45450	140
2016.11.04	04:00:00	10292.60	10304.40	10290.70	10299.50	553	23625	490
2016.11.04	08:00:00	10298.90	10325.70	10210.20	10214.20	14222	2987685	90
2016.11.04	12:00:00	10214.70	10274.50	10213.40	10224.20	18286	3889710	90
2016.11.04	16:00:00	10224.20	10277.40	10223.40	10258.60	18106	3828117	90
2016.11.04	20:00:00	10258.10	10258.90	10201.60	10212.80	5802	1158650	140
2016.11.07	08:00:00	10433.10	10450.80	10379.60	10425.90	14020	2979174	90
2016.11.07	12:00:00	10426.40	10434.10	10406.40	10425.70	9879	2047475	90
2016.11.07	16:00:00	10424.90	10466.80	10417.00	10454.30	14283	2998752	90
2016.11.07	20:00:00	10454.50	10478.90	10445.50	10476.50	5876	1110314	140
2016.11.08	00:00:00	10471.60	10476.50	10432.40	10440.80	717	33000	490
2016.11.08	04:00:00	10439.50	10472.80	10434.20	10461.70	906	39750	490
2016.11.08	08:00:00	10462.90	10482.90	10434.60	10451.30	11156	2290582	90
2016.11.08	12:00:00	10451.50	10458.70	10413.30	10439.70	11261	2343610	90
2016.11.08	16:00:00	10439.50	10541.70	10419.80	10541.40	18121	3840590	90
2016.11.08	20:00:00	10542.40	10551.90	10505.40	10539.40	9281	1836900	140
2016.11.09	00:00:00	10550.90	10612.50	10483.90	10498.00	9079	623400	790
2016.11.09	04:00:00	10499.20	10499.20	9981.30	10041.00	29892	2142075	780
2016.11.09	08:00:00	10039.70	10448.90	10016.60	10436.40	33469	6742164	90
2016.11.09	12:00:00	10436.70	10441.40	10301.40	10412.20	22489	4787704	90
2016.11.09	16:00:00	10411.90	10660.20	10400.40	10641.90	37859	8177578	90
2016.11.09	20:00:00	10642.40	10681.90	10621.90	10663.60	11868	2406669	140
2016.11.10	00:00:00	10658.60	10673.20	10633.90	10643.00	1961	110100	490
2016.11.10	04:00:00	10644.20	10739.20	10638.10	10710.90	1782	92475	490
2016.11.10	08:00:00	10712.10	10797.60	10684.10	10735.80	19821	4170585	90
2016.11.10	12:00:00	10736.30	10774.80	10666.80	10696.70	19856	4222795	90
2016.11.10	16:00:00	10696.70	10740.00	10575.00	10672.70	40017	8671099	90
2016.11.10	20:00:00	10673.20	10706.70	10644.20	10670.40	12919	2645178	140
2016.11.11	00:00:00	10672.60	10687.40	10652.30	10653.30	1575	85425	490
2016.11.11	04:00:00	10654.80	10678.20	10643.70	10672.00	1897	100350	490
2016.11.11	08:00:00	10671.40	10713.70	10634.40	10659.30	15610	3226846	90
2016.11.11	12:00:00	10659.50	10701.80	10584.00	10678.40	16345	3460330	90
2016.11.11	16:00:00	10678.60	10694.90	10638.60	10669.30	28425	6105468	90
2016.11.11	20:00:00	10669.50	10690.00	10668.50	10684.70	6367	1269801	140
2016.11.14	00:00:00	10684.70	10684.70	10684.70	10684.70	2	225	140
2016.11.14	08:00:00	10684.70	10801.70	10684.70	10769.80	14455	3067520	90
2016.11.14	12:00:00	10770.30	10774.50	10676.10	10726.00	16728	3550178	90
2016.11.14	16:00:00	10726.00	10749.70	10667.60	10691.80	26623	5705285	90
2016.11.14	20:00:00	10692.10	10723.80	10684.30	10714.00	8633	1734236	140
2016.11.15	00:00:00	10710.80	10724.50	10697.40	10719.50	1310	69450	490
2016.11.15	04:00:00	10718.30	10750.90	10709.60	10746.00	1375	69975	490
2016.11.15	08:00:00	10744.70	10746.00	10664.30	10694.20	12345	2541874	90
2016.11.15	12:00:00	10693.90	10718.70	10665.20	10699.80	11197	2320690	90
2016.11.15	16:00:00	10699.30	10750.00	10680.80	10717.00	19365	4108526	90
2016.11.15	20:00:00	10717.70	10768.20	10709.40	10767.00	6390	1242043	140
2016.11.16	00:00:00	10764.50	10796.40	10759.80	10782.10	1160	60300	490
2016.11.16	04:00:00	10782.80	10785.90	10761.80	10764.80	1198	59400	490
2016.11.16	08:00:00	10763.50	10782.60	10681.20	10685.20	14281	2982645	90
2016.11.16	12:00:00	10684.90	10719.90	10616.70	10623.60	15659	3310557	90
2016.11.16	16:00:00	10623.80	10689.90	10609.50	10652.80	20153	4278230	90
2016.11.16	20:00:00	10653.00	10669.30	10645.50	10649.70	5277	1006950	140
2016.11.17	00:00:00	10650.30	10679.40	10646.00	10678.20	805	40575	490
2016.11.17	04:00:00	10679.40	10683.10	10660.90	10664.60	949	45300	490
2016.11.17	08:00:00	10664.60	10680.90	10616.20	10628.00	11502	2376819	90
2016.11.17	12:00:00	10627.80	10664.90	10603.70	10640.80	12135	2542195	90
2016.11.17	16:00:00	10641.50	10728.20	10626.30	10703.70	19198	4065534	90
2016.11.17	20:00:00	10703.20	10733.90	10699.00	10732.70	5673	1090762	140
2016.11.18	00:00:00	10727.50	10745.60	10706.20	10712.10	1023	54000	490
2016.11.18	04:00:00	10713.30	10721.50	10708.40	10718.50	921	44250	490
2016.11.18	08:00:00	10719.10	10750.20	10650.40	10666.60	13745	2870040	90
2016.11.18	12:00:00	10667.10	10723.50	10647.80	10720.30	13317	2783470	90
2016.11.18	16:00:00	10720.10	10722.30	10650.30	10671.30	18083	3831187	90
2016.11.18	20:00:00	10671.80	10673.20	10652.20	10662.00	3775	709177	140
2016.11.21	00:00:00	10662.00	10662.00	10662.00	10662.00	2	225	140
2016.11.21	08:00:00	10662.00	10716.20	10592.90	10631.20	10829	2273417	90
2016.11.21	12:00:00	10631.70	10716.10	10631.00	10700.90	13993	2942717	90
2016.11.21	16:00:00	10700.40	10727.70	10661.40	10693.20	15096	3169665	90
2016.11.21	20:00:00	10692.90	10718.90	10691.10	10701.00	4026	731775	140
2016.11.22	00:00:00	10696.70	10721.20	10687.50	10718.70	943	48525	490
2016.11.22	04:00:00	10717.50	10750.60	10717.50	10735.00	1004	48600	490
2016.11.22	08:00:00	10733.70	10776.20	10723.60	10723.60	10842	2229123	90
2016.11.22	12:00:00	10723.40	10766.50	10715.60	10738.70	11424	2376365	90
2016.11.22	16:00:00	10739.40	10757.30	10699.70	10712.40	14652	3067669	90
2016.11.22	20:00:00	10712.70	10750.00	10712.70	10748.70	4162	768637	140
2016.11.23	00:00:00	10747.50	10748.70	10735.20	10746.30	311	13200	490
2016.11.23	04:00:00	10745.10	10752.70	10739.50	10740.50	333	12375	490
2016.11.23	08:00:00	10739.50	10749.60	10668.70	10677.70	11417	2386338	90
2016.11.23	12:00:00	10676.50	10687.00	10625.70	10652.90	15166	3193320	90
2016.11.23	16:00:00	10652.40	10688.80	10602.00	10675.70	17499	3705736	90
2016.11.23	20:00:00	10676.20	10687.40	10668.40	10674.80	4260	793857	140
2016.11.24	00:00:00	10676.10	10678.50	10654.50	10664.30	622	27300	490
2016.11.24	04:00:00	10665.50	10671.90	10662.90	10664.30	526	22275	490
2016.11.24	08:00:00	10663.30	10719.00	10655.80	10691.60	10003	2076880	90
2016.11.24	12:00:00	10691.30	10699.30	10651.10	10671.70	8867	1809350	90
2016.11.24	16:00:00	10671.90	10695.50	10671.40	10691.00	6249	1245217	90
2016.11.24	20:00:00	10691.50	10697.50	10687.00	10691.20	911	135000	140
2016.11.25	00:00:00	10691.20	10693.90	10682.10	10691.50	430	19725	490
2016.11.25	04:00:00	10692.10	10692.70	10676.80	10680.20	648	29775	490
2016.11.25	08:00:00	10680.80	10704.80	10648.10	10687.50	10047	2058916	90
2016.11.25	12:00:00	10687.70	10699.10	10667.20	10683.30	7951	1621820	90
2016.11.25	16:00:00	10683.60	10701.20	10666.30	10700.20	9534	1956974	90
2016.11.25	20:00:00	10699.90	10716.90	10698.20	10703.90	1290	200475	140
2016.11.28	00:00:00	10703.90	10703.90	10703.90	10703.90	3	450	140
2016.11.28	08:00:00	10703.90	10703.90	10578.70	10626.20	11666	2458381	90
2016.11.28	12:00:00	10626.40	10659.50	10587.30	10616.50	12889	2708175	90
2016.11.28	16:00:00	10616.80	10628.90	10553.80	10586.50	17365	3668117	90
2016.11.28	20:00:00	10586.20	10599.00	10551.80	10552.00	3910	724127	140
2016.11.29	00:00:00	10550.00	10557.80	10545.70	10557.80	372	15750	490
2016.11.29	04:00:00	10558.40	10565.50	10554.10	10555.30	354	13950	490
2016.11.29	08:00:00	10554.10	10625.10	10538.80	10604.40	12735	2674737	90
2016.11.29	12:00:00	10604.20	10615.30	10573.20	10577.90	11701	2431935	90
2016.11.29	16:00:00	10578.10	10646.90	10550.50	10633.30	16929	3579014	90
2016.11.29	20:00:00	10633.10	10633.30	10611.80	10618.50	4123	771292	140
2016.11.30	00:00:00	10619.70	10625.70	10617.20	10621.30	396	18075	490
2016.11.30	04:00:00	10620.70	10625.20	10607.60	10613.70	665	29325	490
2016.11.30	08:00:00	10614.90	10693.60	10604.20	10649.50	13039	2727587	90
2016.11.30	12:00:00	10649.00	10660.50	10622.90	10653.00	12942	2715845	90
2016.11.30	16:00:00	10653.20	10677.60	10625.60	10639.30	17936	3802206	90
2016.11.30	20:00:00	10638.80	10644.80	10611.30	10615.30	5609	1064475	140
2016.12.01	00:00:00	10616.40	10639.00	10609.80	10628.50	602	26850	490
2016.12.01	04:00:00	10627.30	10646.50	10627.30	10634.00	594	24225	490
2016.12.01	08:00:00	10632.80	10634.00	10545.70	10572.20	13980	2921124	90
2016.12.01	12:00:00	10571.90	10601.20	10522.40	10563.90	14087	2978010	90
2016.12.01	16:00:00	10563.70	10581.70	10501.30	10511.90	24429	5230906	90
2016.12.01	20:00:00	10512.20	10512.20	10481.10	10493.70	7722	1541785	140
2016.12.02	00:00:00	10491.40	10493.70	10478.20	10482.90	448	19575	490
2016.12.02	04:00:00	10481.70	10483.60	10461.60	10477.90	624	27450	490
2016.12.02	08:00:00	10477.30	10485.40	10402.00	10428.90	13101	2752911	90
2016.12.02	12:00:00	10429.20	10471.10	10414.80	10462.60	13101	2745410	90
2016.12.02	16:00:00	10462.90	10546.60	10455.30	10512.40	20357	4332485	90
2016.12.02	20:00:00	10512.70	10529.60	10492.90	10523.60	4431	853068	140
2016.12.05	00:00:00	10523.60	10523.60	10523.60	10523.60	2	225	140
2016.12.05	08:00:00	10444.90	10738.30	10421.90	10694.70	24127	5201292	90
2016.12.05	12:00:00	10694.40	10713.30	10634.40	10658.00	15981	3374455	90
2016.12.05	16:00:00	10657.50	10704.30	10632.40	10683.80	19808	4213080	90
2016.12.05	20:00:00	10684.00	10721.90	10677.50	10712.50	3787	681292	140
2016.12.06	00:00:00	10712.50	10719.00	10697.40	10709.50	523	22425	490
2016.12.06	04:00:00	10708.30	10712.20	10703.40	10706.80	578	27000	490
2016.12.06	08:00:00	10708.00	10721.00	10666.50	10700.40	12532	2632992	90
2016.12.06	12:00:00	10702.20	10739.30	10686.60	10711.40	13202	2769400	90
2016.12.06	16:00:00	10711.60	10814.00	10709.40	10797.50	16546	3523273	90
2016.12.06	20:00:00	10797.70	10841.00	10788.50	10828.90	4726	890001	140
2016.12.07	00:00:00	10828.90	10831.40	10818.60	10820.60	474	21900	490
2016.12.07	04:00:00	10819.40	10834.10	10816.90	10830.90	359	15450	490
2016.12.07	08:00:00	10832.10	10947.80	10830.90	10923.90	14673	3091636	90
2016.12.07	12:00:00	10924.60	10947.40	10909.40	10921.20	11204	2323410	90
2016.12.07	16:00:00	10921.40	11008.00	10917.20	11006.80	16195	3401833	90
2016.12.07	20:00:00	11007.50	11086.80	11006.30	11029.70	8284	1641972	140
2016.12.08	00:00:00	11029.70	11044.60	11011.30	11036.10	612	27675	490
2016.12.08	04:00:00	11034.90	11050.20	11031.40	11046.20	595	26475	490
2016.12.08	08:00:00	11047.50	11068.50	10998.40	11008.40	12196	2533619	90
2016.12.08	12:00:00	11009.40	11197.10	10984.20	11149.10	21256	4585209	90
2016.12.08	16:00:00	11149.30	11205.30	11127.30	11193.80	22714	4838473	90
2016.12.08	20:00:00	11194.10	11204.60	11162.80	11182.00	6218	1208113	140
2016.12.09	00:00:00	11182.00	11184.80	11172.30	11181.00	444	20100	490
2016.12.09	04:00:00	11179.80	11186.70	11171.10	11186.50	634	27000	490
2016.12.09	08:00:00	11185.30	11196.30	11147.30	11148.10	11609	2409102	90
2016.12.09	12:00:00	11148.30	11215.40	11145.30	11194.80	12366	2573715	90
2016.12.09	16:00:00	11194.80	11232.20	11190.20	11217.30	16745	3527360	90
2016.12.09	20:00:00	11217.50	11238.80	11210.80	11231.00	4546	875752	140
2016.12.12	00:00:00	11231.00	11333.80	11231.00	11278.60	1122	57750	140
2016.12.12	04:00:00	11278.00	11289.80	11260.50	11281.80	1141	53250	590
2016.12.12	08:00:00	11280.80	11281.80	11140.60	11163.90	12935	2666976	90
2016.12.12	12:00:00	11163.20	11202.30	11155.90	11177.80	10813	2231175	90
2016.12.12	16:00:00	11177.50	11213.70	11152.50	11154.50	17865	3798738	90
2016.12.12	20:00:00	11154.80	11174.60	11153.00	11161.70	5561	1069500	140
2016.12.13	00:00:00	11161.70	11179.10	11145.00	11175.40	636	28425	490
2016.12.13	04:00:00	11174.20	11180.60	11157.50	11180.60	433	16425	490
2016.12.13	08:00:00	11179.40	11275.00	11168.60	11269.20	12039	2554599	90
2016.12.13	12:00:00	11269.40	11291.00	11239.30	11246.70	10634	2197425	90
2016.12.13	16:00:00	11247.20	11301.60	11247.20	11290.90	19143	4050400	90
2016.12.13	20:00:00	11290.60	11307.60	11271.40	11281.40	5504	1057650	140
2016.12.14	00:00:00	11281.40	11281.40	11261.20	11272.10	406	17025	490
2016.12.14	04:00:00	11273.40	11285.90	11268.20	11273.90	500	20475	490
2016.12.14	08:00:00	11275.10	11282.40	11242.40	11260.50	10382	2150213	90
2016.12.14	12:00:00	11260.20	11265.80	11234.40	11250.60	8901	1827870	90
2016.12.14	16:00:00	11250.60	11278.60	11241.10	11262.80	14231	2984775	90
2016.12.14	20:00:00	11263.10	11320.80	11221.60	11248.50	14386	2970650	140
2016.12.15	00:00:00	11246.90	11268.80	11220.80	11256.30	1662	89625	490
2016.12.15	04:00:00	11255.70	11270.00	11237.30	11253.00	1051	48900	490
2016.12.15	08:00:00	11254.30	11335.20	11242.50	11297.30	12649	2620740	90
2016.12.15	12:00:00	11295.80	11337.50	11275.40	11289.40	11046	2282606	90
2016.12.15	16:00:00	11288.70	11397.40	11277.80	11374.90	18240	3859459	90
2016.12.15	20:00:00	11374.40	11385.90	11336.90	11378.80	5738	1083629	140
2016.12.16	00:00:00	11378.80	11388.80	11370.20	11378.50	427	32025	490
2016.12.16	04:00:00	11379.70	11383.50	11373.00	11383.30	224	16800	490
2016.12.16	08:00:00	11382.00	11390.20	11350.90	11364.10	8820	2042704	90
2016.12.16	12:00:00	11363.80	11451.20	11356.30	11404.00	14597	3292524	90
2016.12.16	16:00:00	11404.20	11432.50	11373.60	11402.90	15437	3478273	90
2016.12.16	20:00:00	11402.40	11403.10	11374.40	11391.90	5276	1190620	140
2016.12.19	00:00:00	11391.70	11428.80	11391.70	11419.00	648	48900	140
2016.12.19	04:00:00	11417.80	11427.70	11414.20	11426.10	344	25800	490
2016.12.19	08:00:00	11424.80	11427.40	11378.50	11406.90	7776	1739432	90
2016.12.19	12:00:00	11407.40	11422.30	11392.00	11409.60	5855	1319620	90
2016.12.19	16:00:00	11409.80	11426.60	11399.20	11417.60	11340	2553054	90
2016.12.19	20:00:00	11417.40	11428.10	11384.30	11404.90	3356	730350	140
2016.12.20	00:00:00	11406.40	11411.50	11399.90	11408.00	299	22425	490
2016.12.20	04:00:00	11406.70	11414.80	11401.40	11410.50	312	23400	490
2016.12.20	08:00:00	11409.80	11453.80	11404.00	11418.10	7230	1614637	90
2016.12.20	12:00:00	11417.90	11468.40	11417.40	11451.60	7370	1668170	90
2016.12.20	16:00:00	11451.90	11471.40	11443.20	11459.30	9825	2215662	90
2016.12.20	20:00:00	11458.80	11467.00	11446.50	11450.30	2501	549225	140
2016.12.21	00:00:00	11450.80	11459.50	11450.80	11453.00	248	18600	490
2016.12.21	04:00:00	11451.70	11458.00	11448.50	11451.00	300	22500	490
2016.12.21	08:00:00	11449.70	11480.50	11442.30	11465.40	6487	1456085	90
2016.12.21	12:00:00	11465.10	11476.00	11450.70	11458.00	6155	1400035	90
2016.12.21	16:00:00	11458.00	11473.30	11453.10	11464.10	8556	1925222	90
2016.12.21	20:00:00	11464.30	11471.30	11443.90	11446.90	1889	409243	140
2016.12.22	00:00:00	11446.80	11461.50	11446.80	11459.00	210	15750	490
2016.12.22	04:00:00	11457.70	11459.00	11429.30	11445.60	308	23100	490
2016.12.22	08:00:00	11444.30	11476.40	11436.30	11461.00	5567	1252950	90
2016.12.22	12:00:00	11461.00	11468.70	11451.50	11461.00	5444	1227015	90
2016.12.22	16:00:00	11461.00	11466.50	11426.40	11446.30	9372	2112328	90
2016.12.22	20:00:00	11446.00	11458.30	11438.50	11448.90	2034	444300	140
2016.12.23	00:00:00	11448.20	11458.50	11446.40	11456.00	226	16950	490
2016.12.23	04:00:00	11454.70	11457.30	11452.20	11453.70	101	7575	490
2016.12.23	08:00:00	11452.50	11484.30	11451.20	11467.00	4827	1084132	90
2016.12.23	12:00:00	11466.80	11470.30	11406.70	11435.10	6368	1436420	90
2016.12.23	16:00:00	11435.60	11454.50	11429.10	11449.00	5202	1174526	90
2016.12.23	20:00:00	11448.70	11456.50	11440.00	11455.00	1235	278076	140
2016.12.27	00:00:00	11455.00	11469.80	11444.50	11449.20	179	13575	140
2016.12.27	04:00:00	11450.70	11456.00	11447.70	11452.50	74	5550	490
2016.12.27	08:00:00	11451.30	11477.50	11425.50	11462.50	3266	728850	90
2016.12.27	12:00:00	11462.30	11469.70	11451.20	11464.10	3072	693035	90
2016.12.27	16:00:00	11463.80	11481.30	11461.40	11471.40	4591	1035207	90
2016.12.27	20:00:00	11471.20	11474.90	11450.10	11455.10	1288	270450	140
2016.12.28	00:00:00	11453.70	11471.70	11453.70	11471.70	124	9300	490
2016.12.28	04:00:00	11470.50	11471.70	11466.70	11471.00	86	6450	490
2016.12.28	08:00:00	11472.30	11490.60	11462.30	11467.20	4189	927295	90
2016.12.28	12:00:00	11467.50	11473.10	11465.90	11471.30	3224	725555	90
2016.12.28	16:00:00	11471.50	11475.60	11437.10	11443.90	7420	1672072	90
2016.12.28	20:00:00	11443.40	11444.50	11430.10	11437.10	3023	664409	140
2016.12.29	00:00:00	11435.80	11446.80	11427.10	11437.00	299	22425	490
2016.12.29	04:00:00	11435.70	11441.80	11428.20	11428.20	182	13650	490
2016.12.29	08:00:00	11429.50	11448.10	11409.40	11440.00	5792	1290035	90
2016.12.29	12:00:00	11440.20	11454.60	11433.50	11445.80	4004	902460	90
2016.12.29	16:00:00	11446.30	11459.10	11427.00	11434.80	9110	2055149	90
2016.12.29	20:00:00	11434.50	11443.90	11429.30	11439.90	2773	613289	140
2016.12.30	00:00:00	11441.20	11443.70	11430.00	11439.20	296	22200	490
2016.12.30	04:00:00	11438.00	11472.50	11436.40	11458.60	257	19275	490
2016.12.30	08:00:00	11459.60	11463.60	11419.10	11431.20	5075	1129689	90
2016.12.30	12:00:00	11431.40	11486.40	11402.50	11479.30	7917	1784905	90
2016.12.30	16:00:00	11479.10	11487.10	11441.30	11444.60	7360	1656048	90
2016.12.30	20:00:00	11444.30	11453.80	11434.10	11441.30	1426	320947	140
2017.01.02	08:00:00	11433.30	11586.10	11433.30	11581.60	3395	764325	90
2017.01.02	12:00:00	11581.30	11590.60	11572.30	11578.00	2819	636350	90
2017.01.02	16:00:00	11578.00	11618.80	11565.40	11590.10	4202	946525	90
2017.01.02	20:00:00	11589.40	11591.10	11581.10	11585.10	578	130050	140
2017.01.03	00:00:00	11585.10	11652.80	11582.50	11595.50	611	45975	490
2017.01.03	04:00:00	11594.20	11642.30	11592.90	11637.40	342	25650	490
2017.01.03	08:00:00	11636.90	11645.90	11579.90	11601.60	9193	2051991	90
2017.01.03	12:00:00	11601.40	11617.50	11588.70	11593.10	7164	1613890	90
2017.01.03	16:00:00	11593.60	11626.80	11552.90	11566.60	16056	3614161	90
2017.01.03	20:00:00	11566.90	11600.60	11562.40	11589.20	4108	903551	140
2017.01.04	00:00:00	11589.10	11603.50	11583.50	11602.20	317	23775	490
2017.01.04	04:00:00	11601.60	11617.10	11598.50	11611.50	251	18825	490
2017.01.04	08:00:00	11612.80	11618.70	11546.60	11565.90	7245	1609815	90
2017.01.04	12:00:00	11565.40	11579.10	11530.10	11568.20	7485	1692655	90
2017.01.04	16:00:00	11568.70	11586.50	11536.30	11575.50	11502	2593382	90
2017.01.04	20:00:00	11575.20	11595.50	11568.20	11583.10	3179	691875	140
2017.01.05	00:00:00	11584.40	11591.50	11574.20	11582.60	401	30075	490
2017.01.05	04:00:00	11583.80	11589.20	11576.90	11587.10	167	12525	490
2017.01.05	08:00:00	11589.70	11604.10	11530.90	11595.00	7375	1643357	90
2017.01.05	12:00:00	11594.70	11598.10	11548.80	11574.40	7528	1698745	90
2017.01.05	16:00:00	11574.10	11599.10	11548.20	11581.80	12940	2915604	90
2017.01.05	20:00:00	11582.00	11594.00	11567.00	11577.40	2947	641998	140
2017.01.06	00:00:00	11578.70	11580.00	11568.50	11574.90	201	15075	490
2017.01.06	04:00:00	11574.20	11576.10	11565.80	11568.40	162	12150	490
2017.01.06	08:00:00	11567.10	11578.50	11544.00	11554.60	6185	1383313	90
2017.01.06	12:00:00	11554.90	11606.70	11549.30	11598.90	7654	1723395	90
2017.01.06	16:00:00	11598.40	11618.70	11557.80	11614.40	12160	2738673	90
2017.01.06	20:00:00	11613.90	11621.20	11602.20	11604.40	3018	682603	140
2017.01.09	00:00:00	11604.40	11638.80	11593.70	11634.30	347	26175	140
2017.01.09	04:00:00	11633.00	11639.40	11629.50	11636.10	168	12600	490
2017.01.09	08:00:00	11634.80	11636.80	11530.40	11564.20	7890	1773182	90
2017.01.09	12:00:00	11564.50	11566.00	11521.10	11534.20	7560	1712475	90
2017.01.09	16:00:00	11534.70	11570.00	11528.20	11565.50	10144	2287188	90
2017.01.09	20:00:00	11566.00	11567.00	11547.00	11549.70	2098	459900	140
2017.01.10	00:00:00	11549.70	11553.60	11531.60	11536.40	267	20025	490
2017.01.10	04:00:00	11537.70	11541.70	11523.20	11537.00	288	21600	490
2017.01.10	08:00:00	11535.70	11606.00	11529.00	11561.00	7712	1724735	90
2017.01.10	12:00:00	11561.40	11594.40	11555.30	11581.00	6515	1472715	90
2017.01.10	16:00:00	11581.20	11595.40	11560.30	11587.10	9673	2178912	90
2017.01.10	20:00:00	11587.60	11588.60	11564.10	11568.60	2916	637006	140
2017.01.11	00:00:00	11567.40	11581.50	11550.70	11556.80	329	24675	490
2017.01.11	04:00:00	11555.50	11573.50	11555.50	11563.60	226	16950	490
2017.01.11	08:00:00	11564.20	11614.80	11523.80	11605.80	9117	2038592	90
2017.01.11	12:00:00	11604.30	11627.50	11600.30	11605.60	7849	1775385	90
2017.01.11	16:00:00	11605.90	11694.10	11605.60	11630.50	15800	3562555	90
2017.01.11	20:00:00	11632.50	11663.20	11598.70	11659.60	5703	1265735	140
2017.01.12	00:00:00	11660.30	11660.30	11633.10	11641.50	273	20475	490
2017.01.12	04:00:00	11642.50	11644.50	11616.30	11631.80	372	27900	490
2017.01.12	08:00:00	11633.80	11633.80	11563.90	11577.80	9102	2037031	90
2017.01.12	12:00:00	11577.30	11604.90	11566.40	11575.70	7413	1672040	90
2017.01.12	16:00:00	11576.00	11584.40	11490.10	11537.70	14402	3243054	90
2017.01.12	20:00:00	11537.50	11573.50	11537.50	11558.40	3801	829222	140
2017.01.13	00:00:00	11561.20	11565.00	11555.50	11559.10	247	18525	490
2017.01.13	04:00:00	11557.80	11563.50	11556.10	11556.10	156	11700	490
2017.01.13	08:00:00	11557.30	11586.50	11552.00	11579.10	7183	1598710	90
2017.01.13	12:00:00	11579.30	11600.30	11568.80	11591.40	8018	1804810	90
2017.01.13	16:00:00	11591.40	11636.70	11586.50	11610.00	10853	2445107	90
2017.01.13	20:00:00	11610.30	11613.00	11591.00	11608.00	2365	532532	140
2017.01.16	00:00:00	11608.07	11608.07	11601.13	11601.13	6	1200	131
2017.01.16	08:00:00	11558.55	11578.21	11529.05	11565.09	6708	1509615	81
2017.01.16	12:00:00	11565.34	11569.19	11539.64	11561.89	4491	1012505	81
2017.01.16	16:00:00	11561.64	11577.15	11556.08	11560.78	3001	677765	81
2017.01.17	00:00:00	11553.20	11559.50	11546.90	11553.20	330	13950	480
2017.01.17	04:00:00	11551.90	11557.00	11540.60	11540.60	225	8025	480
2017.01.17	08:00:00	11539.30	11543.60	11461.49	11470.13	8719	1926320	81
2017.01.17	12:00:00	11469.38	11585.06	11423.90	11545.62	14295	3227760	81
2017.01.17	16:00:00	11545.87	11574.70	11531.07	11555.27	12491	2810827	81
2017.01.17	20:00:00	11556.02	11564.77	11537.27	11545.05	2793	611625	131
2017.01.18	00:00:00	11545.05	11557.43	11540.50	11557.41	218	16350	481
2017.01.18	04:00:00	11556.13	11595.16	11556.13	11586.55	188	14100	481
2017.01.18	08:00:00	11585.28	11601.45	11546.82	11555.45	6900	1538025	81
2017.01.18	12:00:00	11555.20	11578.46	11528.32	11565.88	7887	1775465	81
2017.01.18	16:00:00	11565.63	11599.28	11552.17	11584.03	10067	2267129	81
2017.01.18	20:00:00	11583.53	11624.63	11582.28	11605.37	2639	571575	131
2017.01.19	00:00:00	11604.09	11625.97	11604.09	11616.10	158	11850	481
2017.01.19	04:00:00	11616.74	11617.38	11603.97	11604.88	115	8625	481
2017.01.19	08:00:00	11604.83	11629.36	11578.98	11584.73	8039	1797037	81
2017.01.19	12:00:00	11584.98	11627.58	11577.81	11613.06	8582	1932760	81
2017.01.19	16:00:00	11613.31	11644.74	11577.66	11587.28	11811	2659877	81
2017.01.19	20:00:00	11587.53	11592.53	11559.27	11581.36	3401	738525	131
2017.01.20	00:00:00	11579.58	11604.58	11578.30	11587.35	183	13725	481
