<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.04.06	5039.00	5110.30	5039.00	5086.70	14228	0	100
2015.04.07	5094.90	5169.00	5080.70	5129.20	35951	0	0
2015.04.08	5129.20	5166.80	5119.90	5156.40	20108	0	100
2015.04.09	5156.40	5230.80	5144.30	5221.10	16697	0	100
2015.04.10	5225.30	5249.50	5210.10	5246.60	31559	0	0
2015.04.13	5244.90	5265.00	5221.60	5231.40	33376	0	0
2015.04.14	5231.40	5261.80	5192.30	5235.90	20398	0	100
2015.04.15	5236.10	5269.30	5217.30	5243.90	17791	0	100
2015.04.16	5243.90	5255.00	5211.80	5225.10	21648	0	100
2015.04.17	5225.10	5239.00	5118.80	5135.80	27604	0	100
2015.04.20	5146.50	5194.20	5135.50	5170.60	41497	0	0
2015.04.21	5163.20	5243.40	5156.20	5205.10	23168	0	100
2015.04.22	5205.10	5226.60	5144.70	5217.40	26459	0	100
2015.04.23	5217.40	5230.20	5146.30	5193.50	26437	0	100
2015.04.24	5193.50	5226.30	5164.80	5191.80	23891	0	100
2015.04.27	5195.00	5287.10	5133.90	5240.30	42453	0	0
2015.04.28	5244.10	5260.80	5135.30	5187.00	61268	0	0
2015.04.29	5184.90	5205.40	5010.10	5049.30	79672	0	0
2015.04.30	5035.80	5067.30	4982.50	5022.70	86353	0	0
2015.05.01	5022.70	5071.10	5018.30	5064.30	17493	0	100
2015.05.04	5060.10	5113.80	5011.30	5080.90	47202	0	0
2015.05.05	5077.90	5135.10	4961.80	4974.80	77213	0	0
2015.05.06	4975.60	5013.30	4933.20	4965.20	81447	0	0
2015.05.07	4965.20	4981.80	4874.30	4960.20	33733	0	100
2015.05.08	4956.40	5094.60	4953.70	5093.30	64573	0	0
2015.05.11	5057.20	5084.20	4998.60	5003.00	52142	0	0
2015.05.12	5001.60	5027.40	4920.00	4980.30	77672	0	0
2015.05.13	4980.30	5046.30	4942.00	4954.10	27372	0	100
2015.05.14	4954.10	5044.60	4901.50	5022.70	24426	0	100
2015.05.15	5022.70	5066.80	4964.50	5012.50	23811	0	100
2015.05.18	5005.00	5028.00	4929.30	5025.50	55136	0	0
2015.05.19	5022.60	5125.60	5020.10	5101.30	52741	0	0
2015.05.20	5095.90	5139.80	5085.20	5128.10	42502	0	0
2015.05.21	5126.70	5156.60	5102.00	5145.10	37642	0	0
2015.05.22	5145.10	5156.50	5120.50	5150.00	16140	0	100
2015.05.25	5147.80	5159.80	5098.30	5111.80	9282	0	0
2015.05.26	5105.60	5148.50	5061.50	5100.90	62031	0	0
2015.05.27	5100.90	5193.80	5085.30	5171.20	22227	0	100
2015.05.28	5171.40	5175.20	5094.80	5150.90	46109	0	0
2015.05.29	5148.30	5153.00	4995.00	5020.80	62871	0	0
2015.06.01	5020.60	5063.10	4989.50	5040.70	64172	0	0
2015.06.02	5038.60	5053.10	4958.30	4998.80	69573	0	0
2015.06.03	4999.90	5091.10	4990.50	5018.10	70503	0	0
2015.06.04	5019.60	5046.80	4914.50	4957.50	88298	0	0
2015.06.05	4954.10	4967.60	4891.40	4927.80	78226	0	0
2015.06.08	4915.80	4927.80	4825.50	4840.80	67730	0	0
2015.06.09	4840.80	4868.80	4782.80	4834.00	33879	0	100
2015.06.10	4831.10	4959.30	4809.20	4932.30	60015	0	0
2015.06.11	4932.30	5022.80	4916.50	4969.30	29126	0	100
2015.06.12	4968.60	4974.80	4851.30	4905.80	76134	0	0
2015.06.15	4902.70	4903.60	4804.10	4828.50	70691	0	0
2015.06.16	4821.30	4860.80	4748.30	4847.20	67278	0	0
2015.06.17	4845.50	4859.30	4749.70	4755.30	30958	0	100
2015.06.18	4755.30	4874.30	4712.10	4811.90	34922	0	100
2015.06.19	4811.30	4872.30	4774.30	4806.50	67922	0	0
2015.06.22	4800.00	5013.00	4800.00	4987.20	76891	0	0
2015.06.23	4983.40	5079.70	4982.50	5064.30	55218	0	0
2015.06.24	5064.30	5074.00	4999.80	5026.80	31331	0	100
2015.06.25	5017.70	5089.20	4994.30	5021.10	71839	0	0
2015.06.26	5019.20	5097.80	4984.60	5065.30	69530	0	0
2015.06.29	4847.70	5069.60	4764.00	4828.30	109111	0	0
2015.06.30	4828.30	4893.00	4775.00	4815.10	47783	0	100
2015.07.01	4815.10	4941.50	4802.30	4884.30	38214	0	0
2015.07.02	4884.30	4903.00	4821.80	4840.30	25485	0	0
2015.07.03	4844.50	4855.30	4778.80	4812.50	22146	0	0
2015.07.06	4660.80	4777.30	4634.20	4712.70	42534	0	0
2015.07.07	4701.10	4734.00	4598.80	4700.90	40901	0	0
2015.07.08	4706.60	4706.70	4600.30	4614.60	45187	0	0
2015.07.09	4614.60	4777.50	4609.40	4733.40	39220	0	100
2015.07.10	4726.20	4954.00	4724.10	4941.30	38383	0	0
2015.07.13	4936.50	5010.80	4860.00	5000.30	35107	0	100
2015.07.14	5000.40	5046.00	4981.80	5044.00	18520	0	0
2015.07.15	5044.00	5061.70	5012.30	5043.60	21776	0	100
2015.07.16	5044.10	5147.30	5037.60	5121.40	22294	0	0
2015.07.17	5114.70	5142.50	5109.30	5127.00	17589	0	0
2015.07.20	5123.30	5185.00	5120.60	5138.10	14224	0	0
2015.07.21	5139.60	5157.80	5080.00	5086.50	19106	0	0
2015.07.22	5086.50	5101.40	5065.90	5095.90	18301	0	100
2015.07.23	5095.40	5121.10	5054.60	5074.60	21632	0	0
2015.07.24	5074.60	5120.80	5025.50	5031.50	21115	0	0
2015.07.27	5039.30	5050.40	4917.00	4935.30	28844	0	0
2015.07.28	4928.80	4997.80	4922.80	4986.50	26090	0	0
2015.07.29	4990.50	5044.80	4968.50	5026.40	25275	0	0
2015.07.30	5030.90	5062.00	5000.30	5056.80	25470	0	0
2015.07.31	5052.90	5087.30	5034.80	5085.30	22497	0	0
2015.08.03	5090.10	5126.80	5064.80	5105.30	24396	0	0
2015.08.04	5104.40	5119.00	5075.80	5100.80	23674	0	0
2015.08.05	5105.80	5204.30	5078.80	5179.10	22523	0	0
2015.08.06	5174.80	5218.30	5162.70	5190.80	20457	0	0
2015.08.07	5183.30	5198.80	5152.30	5166.30	22119	0	0
2015.08.10	5160.30	5200.60	5132.30	5193.10	20764	0	100
2015.08.11	5195.40	5197.90	5093.30	5113.60	29690	0	0
2015.08.12	5112.60	5127.30	4906.10	4992.60	38365	0	0
2015.08.13	4987.80	5023.60	4957.10	4975.30	29945	0	0
2015.08.14	4976.50	5017.30	4939.30	4984.80	25729	0	0
2015.08.17	4990.00	5025.80	4920.30	4993.30	26517	0	0
2015.08.18	4993.30	5011.80	4954.30	4967.30	25687	0	0
2015.08.19	4965.10	4980.00	4875.60	4883.60	33142	0	0
2015.08.20	4882.80	4898.60	4704.40	4714.40	37289	0	0
2015.08.21	4714.30	4776.00	4577.50	4594.50	54020	0	0
2015.08.24	4574.30	4581.90	4226.30	4332.60	103294	0	100
2015.08.25	4334.50	4596.80	4303.30	4446.80	91546	0	0
2015.08.26	4459.10	4592.90	4385.00	4577.60	88591	0	0
2015.08.27	4577.40	4688.20	4574.80	4684.50	61814	0	100
2015.08.28	4684.50	4701.90	4621.30	4665.00	50350	0	100
2015.08.31	4662.10	4671.00	4585.00	4639.10	39782	0	100
2015.09.01	4632.30	4642.80	4482.50	4507.10	72640	0	0
2015.09.02	4508.80	4601.80	4486.90	4594.30	65046	0	0
2015.09.03	4594.30	4692.80	4570.90	4612.90	51941	0	100
2015.09.04	4612.40	4626.40	4485.50	4511.50	56060	0	0
2015.09.07	4480.10	4590.50	4473.30	4542.50	34117	0	0
2015.09.08	4541.00	4656.00	4539.30	4610.40	40365	0	0
2015.09.09	4610.50	4732.30	4587.60	4601.10	44088	0	0
2015.09.10	4597.80	4666.30	4569.00	4610.60	52227	0	0
2015.09.11	4610.60	4646.40	4543.30	4577.30	36094	0	100
2015.09.14	4587.80	4620.80	4507.00	4535.30	36300	0	100
2015.09.15	4530.30	4598.30	4500.80	4596.10	33398	0	0
2015.09.16	4595.30	4669.30	4566.90	4667.10	29637	0	0
2015.09.17	4656.50	4711.00	4610.80	4629.30	32313	0	0
2015.09.18	4633.50	4652.80	4494.30	4540.00	47053	0	0
2015.09.21	4557.30	4605.30	4505.80	4597.30	38570	0	100
2015.09.22	4597.60	4601.30	4413.00	4442.30	44110	0	0
2015.09.23	4454.60	4489.00	4381.80	4446.50	41878	0	0
2015.09.24	4437.70	4457.80	4308.30	4392.00	52744	0	0
2015.09.25	4388.60	4514.50	4367.20	4449.00	48528	0	0
2015.09.28	4437.50	4471.80	4319.50	4336.80	50373	0	0
2015.09.29	4333.80	4378.30	4273.00	4352.30	53305	0	0
2015.09.30	4350.30	4474.80	4341.80	4445.10	43941	0	100
2015.10.01	4439.30	4527.80	4401.00	4463.70	48465	0	0
2015.10.02	4462.90	4530.80	4384.80	4529.30	45679	0	100
2015.10.05	4522.60	4652.30	4511.50	4648.90	36856	0	0
2015.10.06	4645.10	4685.30	4588.30	4622.10	39117	0	0
2015.10.07	4623.60	4729.80	4607.50	4703.90	39482	0	0
2015.10.08	4704.30	4732.10	4643.00	4726.90	40101	0	100
2015.10.09	4726.50	4741.00	4680.30	4700.50	31788	0	100
2015.10.12	4692.10	4715.00	4662.30	4691.80	25472	0	0
2015.10.13	4683.60	4695.90	4594.50	4608.40	32702	0	0
2015.10.14	4611.80	4661.00	4580.00	4617.70	34327	0	0
2015.10.15	4617.50	4717.60	4614.60	4717.00	31687	0	100
2015.10.16	4711.40	4728.20	4679.00	4713.20	28148	0	0
2015.10.19	4709.40	4745.70	4682.20	4703.60	27679	0	0
2015.10.20	4703.80	4712.30	4649.00	4665.00	25750	0	0
2015.10.21	4664.80	4717.50	4641.80	4661.30	30776	0	100
2015.10.22	4661.70	4842.40	4655.50	4841.20	33488	0	100
2015.10.23	4840.90	4950.50	4833.80	4941.30	35153	0	0
2015.10.26	4928.60	4933.50	4880.00	4891.20	26453	0	0
2015.10.27	4892.80	4896.50	4847.50	4865.20	25042	0	0
2015.10.28	4865.60	4932.00	4847.80	4922.80	30648	0	0
2015.10.29	4922.80	4922.80	4840.30	4882.40	27449	0	0
2015.10.30	4881.20	4912.00	4864.30	4878.00	26620	0	100
2015.11.02	4869.80	4939.50	4836.00	4924.00	24395	0	100
2015.11.03	4924.40	4956.80	4894.50	4942.00	21475	0	0
2015.11.04	4938.40	4992.80	4935.10	4953.00	28302	0	0
2015.11.05	4948.90	5007.30	4932.80	4978.10	28591	0	0
2015.11.06	4978.10	5011.80	4929.80	5005.80	31116	0	0
2015.11.09	4997.30	5013.90	4901.80	4922.90	28557	0	100
2015.11.10	4918.90	4944.00	4872.30	4920.50	26486	0	0
2015.11.11	4918.70	4974.50	4912.50	4933.10	24888	0	0
2015.11.12	4931.30	4964.30	4814.00	4816.00	31411	0	0
2015.11.13	4815.40	4860.00	4761.50	4791.50	37894	0	100
2015.11.16	4750.70	4864.80	4635.50	4861.20	38130	0	100
2015.11.17	4859.90	4941.80	4839.00	4910.90	29563	0	0
2015.11.18	4911.10	4950.30	4876.30	4938.30	29929	0	100
2015.11.19	4937.70	4963.00	4899.50	4909.60	25207	0	100
2015.11.20	4906.10	4935.30	4878.50	4904.80	24318	0	0
2015.11.23	4906.90	4920.50	4857.30	4866.60	23908	0	100
2015.11.24	4873.90	4880.30	4771.80	4826.30	30164	0	0
2015.11.25	4831.70	4912.00	4819.50	4888.20	21752	0	0
2015.11.26	4888.20	4956.50	4880.50	4928.60	13679	0	0
2015.11.27	4931.50	4961.80	4902.50	4928.50	19392	0	0
2015.11.30	4921.60	4974.80	4899.30	4960.60	21422	0	0
2015.12.01	4955.60	4978.00	4896.50	4922.20	23779	0	0
2015.12.02	4921.80	4942.30	4856.00	4881.20	27846	0	0
2015.12.03	4879.60	4975.30	4659.80	4688.00	50522	0	0
2015.12.04	4689.70	4773.30	4667.80	4769.80	39797	0	0
2015.12.07	4781.90	4803.80	4732.50	4774.90	36439	0	100
2015.12.08	4782.70	4782.80	4655.30	4677.30	41523	0	0
2015.12.09	4679.70	4715.80	4570.00	4598.50	47428	0	0
2015.12.10	4598.30	4661.30	4595.00	4621.60	38545	0	100
2015.12.11	4619.40	4639.40	4519.30	4528.80	47043	0	0
2015.12.14	4521.30	4623.50	4466.30	4525.50	52340	0	100
2015.12.15	4532.70	4630.50	4516.80	4624.30	36232	0	0
2015.12.16	4617.70	4710.80	4592.30	4682.00	42867	0	0
2015.12.17	4676.70	4748.80	4646.40	4653.40	36819	0	0
2015.12.18	4649.00	4672.30	4582.30	4582.80	25737	0	0
2015.12.21	4566.30	4668.50	4559.00	4604.80	20855	0	100
2015.12.22	4600.70	4618.20	4524.00	4597.20	19630	0	0
2015.12.23	4607.90	4696.00	4589.60	4680.60	14756	0	0
2015.12.24	4682.40	4690.40	4650.50	4667.30	3947	0	0
2015.12.28	4654.90	4676.10	4611.80	4640.40	11306	0	0
2015.12.29	4638.20	4702.00	4630.60	4700.00	12168	0	0
2015.12.30	4697.30	4708.50	4660.50	4669.50	12318	0	0
2015.12.31	4665.90	4678.00	4638.00	4643.00	3201	0	0
2016.01.04	4643.00	4644.10	4489.80	4575.30	24774	0	100
2016.01.05	4570.70	4579.80	4481.30	4553.10	22679	0	0
2016.01.06	4555.20	4559.90	4432.50	4466.30	24941	0	0
2016.01.07	4468.40	4476.90	4320.00	4342.00	30359	0	0
2016.01.08	4344.90	4436.80	4295.80	4306.30	29279	0	0
2016.01.11	4291.80	4385.30	4249.00	4337.60	30237	0	100
2016.01.12	4337.70	4429.80	4292.50	4372.00	27924	0	0
2016.01.13	4378.70	4466.00	4291.00	4308.10	27762	0	0
2016.01.14	4302.70	4381.50	4235.00	4354.00	30142	0	0
2016.01.15	4350.60	4379.40	4149.00	4187.00	31450	0	0
2016.01.18	4170.90	4255.00	4140.10	4184.90	24615	0	0
2016.01.19	4184.70	4308.30	4179.30	4243.00	29422	0	0
2016.01.20	4244.30	4261.60	4065.00	4154.80	34022	0	0
2016.01.21	4155.10	4241.70	4100.30	4196.40	41343	0	0
2016.01.22	4188.80	4371.00	4175.60	4361.50	55130	0	0
2016.01.25	4360.30	4372.30	4269.60	4280.20	50198	0	100
2016.01.26	4275.30	4380.60	4223.20	4356.00	50120	0	0
2016.01.27	4360.30	4403.30	4305.00	4327.30	56515	0	0
2016.01.28	4321.10	4405.30	4281.50	4326.20	63943	0	0
2016.01.29	4325.40	4435.00	4310.60	4434.00	54062	0	0
2016.02.01	4417.80	4434.00	4348.30	4379.00	50007	0	100
2016.02.02	4379.00	4388.60	4242.10	4249.70	45713	0	100
2016.02.03	4250.50	4295.60	4177.00	4263.60	59952	0	0
2016.02.04	4263.40	4302.00	4175.10	4220.70	63226	0	100
2016.02.05	4224.60	4270.60	4178.60	4192.30	60486	0	0
2016.02.08	4196.80	4222.80	4041.00	4086.80	58486	0	100
2016.02.09	4087.50	4092.80	3950.30	3988.50	70072	0	0
2016.02.10	3994.10	4114.80	3970.30	4008.90	70114	0	0
2016.02.11	4007.50	4021.10	3890.80	3943.40	74206	0	100
2016.02.12	3937.80	4008.30	3922.30	4007.50	57234	0	0
2016.02.15	4028.60	4145.30	4018.40	4108.50	37513	0	0
2016.02.16	4102.60	4158.80	4086.30	4130.60	52296	0	0
2016.02.17	4127.20	4257.00	4100.80	4257.00	42145	0	0
2016.02.18	4249.60	4280.30	4210.80	4234.90	40153	0	0
2016.02.19	4232.30	4257.10	4181.10	4221.80	42439	0	0
2016.02.22	4210.60	4304.30	4199.80	4281.70	32409	0	100
2016.02.23	4281.50	4302.30	4214.00	4214.20	37962	0	100
2016.02.24	4216.20	4243.00	4116.30	4231.60	47520	0	0
2016.02.25	4232.40	4281.40	4193.60	4276.00	43728	0	0
2016.02.26	4276.10	4351.80	4265.40	4298.80	40363	0	0
2016.02.29	4290.40	4359.80	4251.00	4307.70	45070	0	100
2016.03.01	4307.70	4432.70	4275.10	4427.00	38388	0	100
2016.03.02	4423.40	4465.40	4386.30	4419.10	40224	0	0
2016.03.03	4420.50	4437.70	4391.50	4434.70	33199	0	0
2016.03.04	4429.80	4480.70	4413.00	4444.70	38685	0	0
2016.03.07	4434.00	4459.00	4406.50	4442.30	35162	0	100
2016.03.08	4442.50	4443.10	4362.20	4406.40	41046	0	100
2016.03.09	4402.90	4459.80	4395.20	4428.80	38284	0	0
2016.03.10	4422.50	4581.30	4305.30	4366.50	57580	0	0
2016.03.11	4362.90	4509.60	4358.10	4508.60	43362	0	0
2016.03.14	4498.30	4535.60	4489.90	4507.10	31163	0	0
2016.03.15	4504.10	4508.90	4449.30	4478.20	28760	0	0
2016.03.16	4478.00	4504.00	4437.80	4464.70	31899	0	0
2016.03.17	4461.90	4503.50	4365.80	4433.00	35770	0	100
2016.03.18	4435.60	4473.80	4417.30	4458.30	17762	0	0
2016.03.21	4453.40	4482.30	4425.70	4472.40	18314	0	0
2016.03.22	4472.60	4482.90	4394.60	4430.30	20130	0	0
2016.03.23	4456.80	4469.50	4397.90	4404.10	17210	0	0
2016.03.24	4428.20	4446.50	4328.20	4443.00	18661	0	100
2016.03.25	4441.20	4441.20	4357.00	4357.00	2	0	150
2016.03.28	4443.00	4472.30	4357.00	4429.10	6962	0	100
2016.03.29	4356.70	4388.00	4331.50	4385.50	20763	0	100
2016.03.30	4385.30	4467.30	4381.70	4435.00	19979	0	100
2016.03.31	4433.70	4435.30	4367.10	4373.40	21193	0	100
2016.04.01	4374.80	4381.80	4258.30	4321.70	28522	0	100
2016.04.04	4322.50	4377.30	4277.10	4322.90	24860	0	100
2016.04.05	4320.10	4324.60	4236.50	4239.50	26159	0	100
2016.04.06	4261.80	4299.50	4241.90	4299.30	18819	0	100
2016.04.07	4299.30	4316.60	4211.50	4224.40	20705	0	100
2016.04.08	4224.40	4316.00	4224.40	4294.80	17251	0	100
2016.04.11	4291.60	4341.30	4262.50	4290.30	19239	0	100
2016.04.12	4290.30	4360.50	4268.10	4355.10	20089	0	100
2016.04.13	4355.10	4495.00	4355.10	4487.30	17454	0	100
2016.04.14	4487.30	4518.00	4471.90	4507.20	13869	0	100
2016.04.15	4507.20	4509.20	4481.10	4485.60	12156	0	100
2016.04.18	4485.60	4516.00	4424.30	4512.10	15958	0	100
2016.04.19	4515.50	4578.10	4513.80	4570.60	14343	0	100
2016.04.20	4570.60	4608.00	4536.20	4591.80	15399	0	100
2016.04.21	4591.80	4615.30	4549.30	4568.10	23170	0	100
2016.04.22	4567.30	4587.10	4552.80	4579.20	16628	0	100
2016.04.25	4579.20	4579.20	4521.30	4557.80	16239	0	100
2016.04.26	4545.90	4582.50	4516.50	4543.30	15780	0	100
2016.04.27	4529.10	4577.50	4519.30	4566.90	14764	0	100
2016.04.28	4566.90	4566.90	4479.80	4503.70	16512	0	100
2016.04.29	4502.30	4509.30	4418.80	4436.90	21235	0	100
2016.05.02	4429.40	4459.00	4427.30	4449.20	12284	0	100
2016.05.03	4444.90	4448.80	4362.50	4372.80	19209	0	100
2016.05.04	4363.40	4388.50	4314.10	4323.90	17238	0	100
2016.05.05	4326.30	4347.30	4302.20	4312.70	15653	0	100
2016.05.06	4293.60	4324.80	4244.60	4323.40	19287	0	100
2016.05.09	4322.00	4364.20	4301.50	4319.00	16888	0	100
2016.05.10	4304.10	4374.30	4291.20	4341.20	18128	0	100
2016.05.11	4341.00	4348.00	4287.60	4297.60	15640	0	100
2016.05.12	4296.00	4362.20	4265.80	4308.00	12402	0	100
2016.05.13	4285.20	4336.40	4251.80	4278.00	13182	0	100
2016.05.16	4292.40	4329.00	4268.80	4326.50	11555	0	0
2016.05.17	4324.20	4364.30	4268.40	4272.80	22361	0	0
2016.05.18	4278.40	4331.30	4265.90	4309.80	25145	0	0
2016.05.19	4311.20	4315.00	4273.80	4302.00	26013	0	0
2016.05.20	4328.20	4355.80	4311.30	4346.30	20291	0	0
2016.05.23	4345.50	4358.20	4298.30	4319.50	21201	0	0
2016.05.24	4305.40	4451.30	4299.50	4441.30	17468	0	0
2016.05.25	4450.40	4490.50	4445.50	4477.50	17311	0	0
2016.05.26	4477.00	4514.50	4468.70	4507.80	16073	0	0
2016.05.27	4509.40	4522.80	4493.70	4520.30	12816	0	0
2016.05.30	4527.20	4532.00	4503.50	4531.70	5480	0	0
2016.05.31	4531.60	4537.80	4489.30	4505.30	15717	0	0
2016.06.01	4503.60	4510.80	4458.00	4476.80	17129	0	0
2016.06.02	4454.60	4488.50	4446.80	4488.50	18991	0	0
2016.06.03	4488.40	4492.40	4395.80	4427.80	20854	0	0
2016.06.06	4420.90	4437.30	4402.90	4424.50	16629	0	0
2016.06.07	4423.50	4487.90	4423.50	4460.00	13259	0	0
2016.06.08	4459.90	4473.30	4433.70	4453.30	13997	0	0
2016.06.09	4452.40	4452.40	4392.80	4405.00	16035	0	0
2016.06.10	4397.50	4403.50	4279.30	4290.80	19997	0	0
2016.06.13	4255.40	4275.90	4198.70	4210.80	24696	0	0
2016.06.14	4210.40	4213.50	4124.40	4150.80	25612	0	0
2016.06.15	4144.00	4203.20	4142.90	4164.00	22376	0	0
2016.06.16	4129.00	4200.90	4099.70	4198.80	27838	0	0
2016.06.17	4198.70	4234.00	4168.30	4230.50	25684	0	0
2016.06.20	4302.90	4350.30	4288.90	4322.40	20526	0	0
2016.06.21	4345.40	4414.00	4320.70	4388.00	23276	0	0
2016.06.22	4405.40	4417.30	4362.30	4364.80	21668	0	0
2016.06.23	4364.20	4507.80	4364.20	4495.00	34189	0	0
2016.06.24	4496.80	4496.80	3925.40	4067.50	48998	0	0
2016.06.27	4064.70	4114.90	3954.90	4021.80	39881	0	0
2016.06.28	4048.40	4125.80	4045.00	4121.50	22520	0	0
2016.06.29	4121.40	4206.30	4121.40	4188.80	25843	0	0
2016.06.30	4188.70	4297.30	4153.20	4276.00	29555	0	0
2016.07.01	4264.40	4289.20	4214.90	4260.30	25626	0	0
2016.07.04	4278.40	4292.20	4231.40	4242.50	10573	0	0
2016.07.05	4242.40	4242.40	4132.20	4146.80	23261	0	0
2016.07.06	4146.70	4155.30	4060.80	4123.30	28768	0	0
2016.07.07	4123.20	4168.30	4088.70	4107.00	21527	0	0
2016.07.08	4106.90	4210.80	4094.90	4187.50	21631	0	0
2016.07.11	4222.80	4272.00	4206.30	4248.90	19796	0	0
2016.07.12	4248.80	4343.50	4248.80	4328.30	17201	0	0
2016.07.13	4328.20	4359.50	4316.50	4339.70	17598	0	0
2016.07.14	4339.60	4403.20	4339.60	4379.70	19682	0	0
2016.07.15	4359.50	4386.00	4341.20	4368.00	16932	0	0
2016.07.18	4371.40	4408.30	4333.60	4352.70	16663	0	0
2016.07.19	4343.60	4357.20	4302.70	4332.80	19155	0	0
2016.07.20	4340.10	4391.70	4330.90	4368.50	15018	0	0
2016.07.21	4373.10	4390.60	4340.20	4356.60	21673	0	0
2016.07.22	4359.40	4398.90	4343.40	4385.60	17570	0	0
2016.07.25	4376.20	4420.00	4366.80	4380.00	17869	0	0
2016.07.26	4393.80	4405.70	4352.70	4402.20	19158	0	0
2016.07.27	4408.40	4469.70	4408.40	4433.90	17544	0	0
2016.07.28	4441.10	4476.20	4415.90	4449.70	19589	0	0
2016.07.29	4442.80	4455.20	4407.60	4437.80	19003	0	0
2016.08.01	4435.60	4435.60	4384.70	4388.90	11943	0	0
2016.08.02	4390.70	4400.00	4313.70	4329.80	21538	0	0
2016.08.03	4321.70	4349.00	4292.40	4335.20	19644	0	0
2016.08.04	4347.80	4360.80	4322.40	4350.00	20627	0	0
2016.08.05	4355.70	4416.60	4350.70	4401.90	14278	0	0
2016.08.08	4423.70	4441.00	4405.60	4412.20	12139	0	0
2016.08.09	4408.10	4468.40	4406.10	4448.90	11979	0	0
2016.08.10	4453.80	4465.70	4438.40	4446.10	13898	0	0
2016.08.11	4456.00	4507.20	4445.30	4500.70	15804	0	0
2016.08.12	4500.50	4510.00	4487.30	4493.60	12812	0	0
2016.08.15	4505.40	4527.70	4490.80	4490.80	8503	0	0
2016.08.16	4483.20	4499.50	4454.70	4456.60	15351	0	0
2016.08.17	4459.10	4480.60	4414.30	4444.80	15385	0	0
2016.08.18	4448.40	4450.10	4412.40	4432.00	9775	0	0
2016.08.19	4440.70	4441.70	4373.30	4410.20	14829	0	0
2016.08.22	4393.70	4443.60	4376.60	4401.50	19055	0	0
2016.08.23	4403.40	4436.30	4399.60	4414.40	14484	0	0
2016.08.24	4404.70	4454.10	4380.60	4425.40	17038	0	0
2016.08.25	4434.20	4434.40	4377.10	4391.70	18711	0	0
2016.08.26	4398.80	4456.00	4385.20	4421.50	20101	0	0
2016.08.29	4420.10	4438.50	4388.70	4436.70	12540	0	0
2016.08.30	4436.50	4475.10	4435.80	4456.50	16958	0	0
2016.08.31	4454.30	4486.40	4420.90	4438.60	18028	0	0
2016.09.01	4445.80	4491.10	4421.00	4455.00	21990	0	0
2016.09.02	4452.70	4553.80	4444.80	4548.50	24535	0	0
2016.09.05	4560.70	4566.40	4540.00	4544.60	14414	0	0
2016.09.06	4550.30	4561.80	4522.60	4536.80	17271	0	0
2016.09.07	4546.20	4561.60	4518.00	4547.30	17277	0	0
2016.09.08	4552.90	4569.70	4483.70	4541.80	25961	0	0
2016.09.09	4538.40	4545.90	4452.50	4452.70	26116	0	0
2016.09.12	4452.70	4488.00	4385.20	4487.40	42239	4826252	90
2016.09.13	4487.50	4487.50	4374.40	4399.50	43094	4632486	90
2016.09.14	4412.50	4417.30	4354.70	4363.50	30480	3131140	90
2016.09.15	4358.80	4390.00	4339.90	4383.80	27155	3006692	90
2016.09.16	4370.10	4383.80	4308.00	4340.00	36341	4317002	90
2016.09.19	4340.00	4399.50	4340.00	4374.80	26199	2977482	90
2016.09.20	4376.10	4420.20	4373.70	4386.70	26835	3052622	90
2016.09.21	4386.70	4451.50	4386.70	4437.10	31299	3384728	90
2016.09.22	4435.60	4529.20	4429.30	4506.80	28059	3387080	90
2016.09.23	4504.30	4510.20	4474.80	4475.60	24293	2867002	90
2016.09.26	4475.50	4475.50	4400.80	4405.90	28498	3387868	90
2016.09.27	4406.40	4440.40	4361.80	4412.00	29684	3427491	10
2016.09.28	4407.80	4474.10	4402.50	4472.70	32746	3629046	90
2016.09.29	4482.60	4505.50	4379.50	4395.30	39066	3993726	90
2016.09.30	4385.50	4463.50	4341.30	4452.90	42689	4486554	90
