<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.02.25	11213.90	11225.80	11175.50	11190.50	24304	0	100
2015.02.26	11190.90	11333.00	11185.70	11320.90	28951	0	100
2015.02.27	11320.90	11398.50	11300.50	11372.30	29223	0	100
2015.03.02	11396.60	11453.00	11362.30	11421.10	28270	0	100
2015.03.03	11421.10	11467.00	11256.00	11304.90	31927	0	100
2015.03.04	11304.50	11419.00	11192.80	11399.20	37219	0	100
2015.03.05	11398.40	11531.80	11388.00	11494.40	32968	0	100
2015.03.06	11494.40	11599.80	11484.40	11511.30	32450	0	100
2015.03.09	11542.90	11607.00	11461.30	11577.80	31686	0	100
2015.03.10	11577.60	11580.00	11401.00	11503.20	38677	0	100
2015.03.11	11502.70	11852.00	11496.30	11819.40	38463	0	100
2015.03.12	11819.20	11857.00	11754.50	11825.10	33762	0	100
2015.03.13	11826.90	11976.30	11740.80	11947.00	37542	0	100
2015.03.16	11952.70	12220.50	11909.20	12156.10	33110	0	100
2015.03.17	12159.10	12195.50	11925.50	11999.90	41116	0	100
2015.03.18	12005.10	12027.80	11811.80	11867.60	41991	0	100
2015.03.19	11875.40	11999.80	11783.80	11888.30	40951	0	100
2015.03.20	11894.70	12086.30	11882.50	12021.50	36669	0	100
2015.03.23	12015.50	12065.10	11822.30	11849.80	40628	0	100
2015.03.24	11854.90	12032.30	11795.30	11971.60	39936	0	100
2015.03.25	11971.60	12022.30	11840.00	11868.20	41539	0	100
2015.03.26	11864.00	11893.80	11623.00	11859.40	54569	0	100
2015.03.27	11864.00	11952.50	11796.50	11871.30	46916	0	100
2015.03.30	11870.50	12107.80	11841.00	12066.80	33988	0	100
2015.03.31	12068.40	12123.00	11901.90	11927.10	44933	0	100
2015.04.01	11927.10	12114.00	11763.10	12040.70	51933	0	100
2015.04.02	12039.10	12063.50	11933.00	11982.60	34277	0	100
2015.04.03	11982.60	11996.60	11864.60	11875.40	6844	0	0
2015.04.06	11875.40	12026.10	11875.40	12005.50	14821	0	100
2015.04.07	12005.10	12148.80	11994.30	12077.40	35828	0	100
2015.04.08	12077.40	12129.00	12016.30	12070.90	38055	0	100
2015.04.09	12070.90	12224.80	12046.30	12198.60	34733	0	100
2015.04.10	12198.20	12398.50	12190.00	12385.70	31581	0	100
2015.04.13	12384.50	12404.40	12272.30	12290.10	31120	0	100
2015.04.14	12290.10	12340.50	12177.80	12259.10	41871	0	100
2015.04.15	12259.50	12324.50	12195.80	12216.30	34908	0	100
2015.04.16	12216.30	12246.30	11965.00	11990.60	42042	0	100
2015.04.17	11990.60	12016.30	11632.80	11660.80	49659	0	100
2015.04.20	11669.30	11906.50	11669.30	11861.70	39046	0	100
2015.04.21	11865.20	12080.30	11849.40	11963.60	46503	0	100
2015.04.22	11963.60	12043.50	11785.30	11908.60	50962	0	100
2015.04.23	11908.60	11948.00	11672.00	11774.40	48243	0	100
2015.04.24	11774.40	11883.50	11706.30	11806.80	43979	0	100
2015.04.27	11812.50	12052.50	11728.80	11996.60	21593	0	100
2015.04.28	11996.60	12051.80	11742.50	11828.70	50697	0	100
2015.04.29	11829.00	11880.30	11353.50	11474.10	58967	0	100
2015.04.30	11474.10	11567.30	11327.80	11392.40	56698	0	100
2015.05.01	11392.40	11496.70	11384.70	11488.70	17487	0	100
2015.05.04	11491.80	11658.30	11400.50	11609.00	35218	0	100
2015.05.05	11609.00	11752.00	11293.30	11329.90	57123	0	100
2015.05.06	11329.90	11459.50	11238.50	11331.20	51770	0	100
2015.05.07	11331.20	11440.00	11163.50	11387.00	43107	0	100
2015.05.08	11387.00	11732.80	11387.00	11715.00	38455	0	100
2015.05.11	11700.70	11719.00	11590.10	11596.10	42003	0	100
2015.05.12	11596.10	11642.50	11375.00	11491.50	58037	0	100
2015.05.13	11491.50	11594.30	11291.30	11328.30	51439	0	100
2015.05.14	11328.30	11583.30	11213.50	11565.80	43565	0	100
2015.05.15	11565.80	11638.30	11379.80	11469.30	45113	0	100
2015.05.18	11462.80	11635.30	11377.00	11624.80	44064	0	100
2015.05.19	11624.80	11877.50	11624.00	11813.30	44987	0	100
2015.05.20	11813.30	11881.30	11778.00	11838.70	43092	0	100
2015.05.21	11838.70	11891.30	11755.30	11874.00	39371	0	100
2015.05.22	11874.00	11890.60	11789.80	11837.50	33798	0	100
2015.05.25	11839.80	11843.30	11773.90	11780.40	4737	0	0
2015.05.26	11780.80	11926.80	11585.30	11654.80	54452	0	100
2015.05.27	11654.80	11795.30	11596.50	11763.20	48760	0	100
2015.05.28	11763.60	11776.70	11600.50	11703.40	46489	0	100
2015.05.29	11705.50	11712.50	11397.80	11435.50	55850	0	100
2015.06.01	11430.60	11508.50	11343.30	11463.90	55389	0	100
2015.06.02	11463.20	11482.00	11268.00	11323.40	51151	0	100
2015.06.03	11323.00	11515.30	11297.00	11402.90	59044	0	100
2015.06.04	11402.90	11451.50	11185.30	11273.90	67200	0	100
2015.06.05	11275.30	11288.50	11154.80	11191.30	59892	0	100
2015.06.08	11197.20	11223.00	10992.30	11026.00	60628	0	100
2015.06.09	11026.00	11070.30	10864.50	10974.80	62245	0	100
2015.06.10	10975.60	11304.80	10936.80	11267.10	56269	0	100
2015.06.11	11267.10	11452.50	11237.30	11313.20	55329	0	100
2015.06.12	11313.60	11364.50	11065.00	11203.00	60493	0	100
2015.06.15	11144.80	11149.60	10952.30	11016.10	51805	0	100
2015.06.16	11008.60	11076.30	10797.00	11067.60	56296	0	100
2015.06.17	11068.00	11117.50	10874.00	10899.40	56913	0	100
2015.06.18	10900.60	11285.80	10804.50	11140.40	55602	0	100
2015.06.19	11140.80	11247.00	10995.30	11033.30	53938	0	100
2015.06.22	11065.00	11480.80	11063.40	11436.00	62841	0	100
2015.06.23	11436.40	11635.80	11436.40	11572.60	51419	0	100
2015.06.24	11572.60	11589.00	11362.00	11411.70	51124	0	100
2015.06.25	11412.50	11602.30	11347.50	11441.30	52569	0	100
2015.06.26	11445.30	11561.30	11371.00	11519.80	56549	0	100
2015.06.29	11030.70	11290.30	10854.30	10986.70	70658	0	100
2015.06.30	10986.70	11136.50	10896.00	11015.10	69705	0	100
2015.07.01	11015.10	11285.50	10977.30	11171.70	63981	0	0
2015.07.02	11171.70	11229.00	11070.50	11111.60	41807	0	100
2015.07.03	11112.80	11133.60	11004.80	11106.30	40305	0	0
2015.07.06	10706.60	10994.50	10706.60	10887.00	70552	0	0
2015.07.07	10889.00	10946.80	10658.80	10881.90	73920	0	100
2015.07.08	10887.10	10887.10	10652.50	10699.80	74412	0	100
2015.07.09	10699.80	11033.50	10697.80	10965.80	64634	0	100
2015.07.10	10968.70	11402.00	10961.10	11395.80	64724	0	100
2015.07.13	11298.60	11512.80	11202.70	11492.90	57834	0	100
2015.07.14	11494.10	11546.30	11415.50	11529.80	41458	0	100
2015.07.15	11529.80	11594.40	11476.00	11541.00	40850	0	100
2015.07.16	11556.30	11789.80	11523.50	11719.80	45710	0	100
2015.07.17	11717.40	11764.30	11648.80	11684.50	36786	0	100
2015.07.20	11669.80	11804.50	11669.80	11742.30	11965	0	100
2015.07.21	11746.30	11776.90	11559.30	11569.70	16350	0	100
2015.07.22	11569.70	11590.50	11485.30	11547.00	16462	0	100
2015.07.23	11547.00	11626.00	11433.80	11467.30	18717	0	100
2015.07.24	11467.30	11544.50	11279.00	11288.50	41006	0	100
2015.07.27	11297.80	11319.60	11026.80	11048.80	54006	0	100
2015.07.28	11047.60	11244.80	11036.40	11203.10	50674	0	100
2015.07.29	11203.50	11278.30	11118.50	11248.10	45969	0	100
2015.07.30	11249.30	11311.80	11137.00	11256.40	43776	0	100
2015.07.31	11257.20	11328.00	11173.00	11314.50	40445	0	100
2015.08.03	11315.10	11464.00	11246.50	11414.60	42630	0	100
2015.08.04	11413.00	11479.30	11381.00	11446.20	41502	0	100
2015.08.05	11444.20	11657.50	11416.00	11598.90	39957	0	100
2015.08.06	11598.90	11671.30	11532.00	11577.60	37812	0	100
2015.08.07	11576.80	11599.40	11482.00	11511.80	38181	0	100
2015.08.10	11506.90	11620.50	11431.30	11617.30	32966	0	100
2015.08.11	11614.90	11622.70	11262.50	11306.40	50775	0	100
2015.08.12	11306.40	11330.20	10892.00	11046.10	55793	0	100
2015.08.13	11044.50	11155.50	10977.50	11000.40	47401	0	100
2015.08.14	10999.20	11092.00	10909.80	11043.00	42669	0	100
2015.08.17	11052.10	11112.50	10813.80	10967.80	42334	0	100
2015.08.18	10967.80	10992.80	10881.00	10903.60	45215	0	100
2015.08.19	10905.60	10930.20	10653.70	10666.50	56700	0	100
2015.08.20	10664.90	10688.90	10258.20	10271.70	63039	0	100
2015.08.21	10267.70	10435.80	9980.80	10011.80	82861	0	100
2015.08.24	9978.80	9981.60	9321.00	9605.10	113805	0	100
2015.08.25	9599.50	10188.30	9564.70	9830.30	112505	0	100
2015.08.26	9843.50	10224.70	9722.60	10186.60	99797	0	100
2015.08.27	10186.20	10383.80	10167.00	10363.60	74182	0	100
2015.08.28	10359.20	10390.40	10185.50	10288.50	62335	0	100
2015.08.31	10282.10	10308.80	10123.90	10221.00	52381	0	100
2015.09.01	10221.00	10229.00	9885.50	9922.60	89074	0	100
2015.09.02	9923.00	10138.10	9888.00	10127.10	83667	0	100
2015.09.03	10127.10	10381.80	10104.40	10231.70	70900	0	100
2015.09.04	10230.90	10253.70	9957.50	10010.50	73372	0	100
2015.09.07	9952.50	10183.50	9950.90	10110.50	46372	0	100
2015.09.08	10110.50	10371.00	10092.00	10316.60	60728	0	100
2015.09.09	10317.00	10522.80	10156.00	10181.80	67040	0	100
2015.09.10	10182.20	10327.30	10110.80	10239.20	70828	0	100
2015.09.11	10239.20	10301.20	10076.80	10185.80	53282	0	100
2015.09.14	10204.40	10282.00	10083.30	10161.80	54151	0	100
2015.09.15	10161.00	10273.90	10067.80	10272.70	51279	0	100
2015.09.16	10269.50	10338.00	10172.00	10278.00	47606	0	100
2015.09.17	10275.20	10321.80	10132.30	10185.30	48326	0	100
2015.09.18	10186.90	10219.70	9858.50	9921.00	68491	0	100
2015.09.21	9955.40	10000.80	9783.30	9994.90	56319	0	100
2015.09.22	9995.30	10016.50	9557.80	9610.00	64501	0	100
2015.09.23	9608.00	9711.30	9457.60	9628.90	58893	0	100
2015.09.24	9617.70	9707.80	9362.80	9546.50	73647	0	100
2015.09.25	9546.50	9747.50	9483.60	9624.30	65682	0	100
2015.09.28	9608.80	9680.00	9435.00	9473.70	70532	0	100
2015.09.29	9473.70	9536.50	9300.80	9477.30	73867	0	100
2015.09.30	9477.30	9733.50	9457.90	9636.50	64786	0	100
2015.10.01	9636.50	9786.50	9450.00	9576.00	68581	0	100
2015.10.02	9574.40	9682.50	9393.80	9681.30	64319	0	100
2015.10.05	9671.00	9888.30	9643.60	9867.10	58168	0	100
2015.10.06	9867.10	9957.00	9729.50	9848.10	58468	0	100
2015.10.07	9848.10	10095.30	9818.90	10035.90	61730	0	100
2015.10.08	10036.70	10109.90	9909.80	10103.10	57929	0	100
2015.10.09	10102.30	10148.00	10046.50	10115.30	48867	0	100
2015.10.12	10103.80	10187.80	10053.80	10130.50	40035	0	100
2015.10.13	10132.90	10146.70	9938.30	9969.50	51519	0	100
2015.10.14	9970.90	10038.30	9888.00	9911.90	53382	0	100
2015.10.15	9911.50	10157.80	9905.70	10156.60	51650	0	100
2015.10.16	10153.00	10180.00	10056.00	10122.30	44836	0	100
2015.10.19	10107.10	10206.00	10067.80	10163.60	45122	0	100
2015.10.20	10164.00	10194.80	10078.50	10120.20	41664	0	100
2015.10.21	10119.80	10277.50	10099.80	10181.80	50165	0	100
2015.10.22	10182.60	10596.80	10170.10	10594.40	54395	0	100
2015.10.23	10585.60	10860.80	10585.50	10842.00	54187	0	100
2015.10.26	10818.40	10863.30	10759.00	10795.60	41698	0	100
2015.10.27	10798.80	10808.50	10685.80	10721.40	44409	0	100
2015.10.28	10722.20	10926.00	10691.30	10902.80	48345	0	100
2015.10.29	10902.80	10908.20	10740.80	10804.30	46191	0	100
2015.10.30	10801.90	10876.00	10747.00	10822.30	44377	0	100
2015.11.02	10814.50	10992.80	10728.00	10953.30	40578	0	100
2015.11.03	10954.10	10997.30	10882.80	10952.10	40331	0	100
2015.11.04	10948.50	11005.50	10815.80	10858.70	49805	0	100
2015.11.05	10851.50	10965.00	10781.30	10890.90	49829	0	100
2015.11.06	10890.90	11057.50	10841.00	11025.80	50547	0	100
2015.11.09	11015.70	11050.70	10786.30	10829.90	47259	0	100
2015.11.10	10822.10	10871.30	10726.30	10847.40	46181	0	100
2015.11.11	10848.60	10994.50	10836.00	10864.20	44191	0	100
2015.11.12	10864.60	10958.00	10699.10	10710.70	53230	0	100
2015.11.13	10709.50	10815.50	10605.30	10676.80	59481	0	100
2015.11.16	10485.60	10822.40	10485.60	10811.20	59872	0	100
2015.11.17	10808.80	10978.50	10782.00	10902.80	50396	0	100
2015.11.18	10903.20	11048.30	10877.80	11026.30	49518	0	100
2015.11.19	11025.10	11152.50	11012.90	11056.70	44659	0	100
2015.11.20	11056.70	11163.50	11035.10	11096.50	42192	0	100
2015.11.23	11103.00	11140.60	11024.50	11056.80	40221	0	100
2015.11.24	11056.80	11079.50	10868.50	10949.00	52353	0	100
2015.11.25	10951.40	11187.30	10920.30	11164.20	39392	0	100
2015.11.26	11164.20	11367.80	11157.00	11299.40	28111	0	100
2015.11.27	11300.20	11353.00	11242.00	11296.80	35200	0	100
2015.11.30	11286.30	11431.00	11251.00	11383.70	40907	0	100
2015.12.01	11383.70	11428.50	11234.80	11293.30	44878	0	0
2015.12.02	11284.20	11331.50	11077.00	11133.70	49148	0	100
2015.12.03	11134.90	11320.50	10639.50	10699.60	70662	0	100
2015.12.04	10699.60	10878.30	10629.50	10866.50	60924	0	100
2015.12.07	10872.00	10992.50	10804.30	10942.10	53837	0	100
2015.12.08	10940.50	10942.30	10612.00	10666.70	59349	0	100
2015.12.09	10667.10	10718.00	10447.30	10507.60	71121	0	100
2015.12.10	10507.20	10662.80	10497.80	10581.00	58500	0	100
2015.12.11	10580.20	10611.60	10268.80	10284.80	69401	0	100
2015.12.14	10272.70	10445.50	10121.30	10280.70	74500	0	100
2015.12.15	10281.10	10488.50	10225.00	10462.50	58000	0	100
2015.12.16	10462.90	10650.30	10421.80	10593.20	61055	0	100
2015.12.17	10594.00	10832.50	10527.80	10667.60	56614	0	100
2015.12.18	10667.60	10731.00	10511.30	10514.30	32780	0	100
2015.12.21	10497.70	10798.80	10471.80	10577.90	26949	0	100
2015.12.22	10575.10	10633.00	10398.80	10575.80	24961	0	100
2015.12.23	10575.00	10762.30	10549.00	10760.80	20567	0	100
2015.12.24	10760.80	10760.80	10760.80	10760.80	1	0	100
2015.12.28	10711.50	10768.30	10623.80	10706.80	14408	0	100
2015.12.29	10706.80	10875.80	10687.00	10864.50	18193	0	100
2015.12.30	10862.50	10879.10	10688.50	10692.00	15556	0	100
2015.12.31	10692.00	10692.00	10692.00	10692.00	1	0	100
2016.01.04	10692.00	10692.00	10248.80	10370.20	31510	0	100
2016.01.05	10370.20	10404.60	10171.50	10331.10	28900	0	100
2016.01.06	10331.10	10351.70	10093.50	10185.20	32218	0	100
2016.01.07	10184.40	10224.20	9798.40	9834.40	36367	0	100
2016.01.08	9836.80	10122.80	9730.80	9758.30	35559	0	100
2016.01.11	9723.60	9978.50	9616.80	9888.90	37447	0	100
2016.01.12	9886.90	10092.80	9776.00	10001.60	35171	0	100
2016.01.13	9998.80	10164.80	9736.80	9767.10	35266	0	100
2016.01.14	9768.30	9942.80	9612.50	9883.30	36457	0	100
2016.01.15	9883.30	9932.70	9410.80	9480.80	37415	0	100
2016.01.18	9447.50	9658.80	9385.30	9522.70	29569	0	100
2016.01.19	9524.30	9758.30	9513.50	9599.10	35868	0	100
2016.01.20	9598.70	9632.30	9254.80	9465.10	39880	0	100
2016.01.21	9465.90	9663.30	9334.00	9573.70	42512	0	100
2016.01.22	9572.90	9839.30	9527.70	9822.00	73370	0	100
2016.01.25	9825.70	9854.70	9648.80	9671.40	70146	0	100
2016.01.26	9673.40	9874.30	9561.50	9821.30	69066	0	100
2016.01.27	9821.70	9927.50	9716.30	9770.70	75407	0	100
2016.01.28	9770.70	9905.50	9590.80	9649.20	87382	0	100
2016.01.29	9651.20	9841.50	9613.60	9835.00	76381	0	100
2016.02.01	9824.70	9850.70	9636.70	9738.60	69214	0	100
2016.02.02	9738.60	9757.80	9484.00	9498.80	68805	0	100
2016.02.03	9498.80	9577.60	9350.10	9534.30	79668	0	100
2016.02.04	9533.90	9621.80	9265.30	9366.30	86862	0	100
2016.02.05	9365.90	9471.30	9226.00	9249.00	82023	0	100
2016.02.08	9259.50	9337.00	8920.50	9013.00	82107	0	100
2016.02.09	9012.60	9042.00	8773.00	8887.00	90673	0	100
2016.02.10	8886.60	9128.80	8837.40	8903.20	89366	0	100
2016.02.11	8900.40	8936.00	8695.80	8849.50	90465	0	100
2016.02.12	8849.50	8993.80	8810.50	8992.30	77866	0	100
2016.02.15	9030.30	9249.00	9018.50	9199.00	54349	0	100
2016.02.16	9201.00	9273.80	9078.00	9187.50	70930	0	100
2016.02.17	9189.50	9438.00	9134.60	9438.00	64916	0	100
2016.02.18	9439.20	9553.20	9347.50	9464.00	63363	0	100
2016.02.19	9464.00	9481.70	9319.80	9379.30	59018	0	100
2016.02.22	9359.00	9587.50	9314.20	9533.40	52217	0	100
2016.02.23	9533.00	9549.00	9373.90	9374.30	60611	0	100
2016.02.24	9374.30	9425.80	9127.30	9300.00	72632	0	0
2016.02.25	9272.30	9401.60	9199.00	9390.80	63013	0	0
2016.02.26	9390.00	9575.80	9376.60	9483.30	65626	0	100
2016.02.29	9468.40	9507.70	9331.20	9399.40	68403	0	100
2016.03.01	9399.40	9783.10	9350.40	9775.90	57593	0	100
2016.03.02	9775.50	9847.70	9694.50	9765.10	59585	0	100
2016.03.03	9763.90	9813.00	9708.50	9792.10	53528	0	100
2016.03.04	9792.10	9900.80	9740.30	9790.80	59559	0	100
2016.03.07	9777.70	9810.30	9688.10	9777.40	58032	0	100
2016.03.08	9777.80	9788.80	9615.00	9694.40	63413	0	100
2016.03.09	9695.20	9840.50	9675.60	9712.60	62236	0	100
2016.03.10	9712.60	9996.50	9395.20	9524.50	77435	0	100
2016.03.11	9523.70	9894.50	9510.10	9894.30	67556	0	100
2016.03.14	9878.70	10041.30	9859.50	9996.40	52570	0	100
2016.03.15	9990.40	9998.00	9889.00	9952.30	49227	0	100
2016.03.16	9951.90	10022.50	9916.00	9993.60	54530	0	100
2016.03.17	9988.00	10068.80	9747.50	9877.60	57102	0	100
2016.03.18	9878.00	9959.70	9820.80	9942.50	24675	0	100
2016.03.21	9934.20	10098.80	9859.60	9929.00	44708	0	100
2016.03.22	9929.40	9998.70	9852.50	9988.70	20182	0	100
2016.03.23	9897.80	10118.30	9859.40	9992.30	40052	0	100
2016.03.24	9991.60	9993.80	9841.80	9897.30	48595	0	0
2016.03.25	9897.30	9897.30	9897.30	9897.30	1	0	600
2016.03.28	9902.80	9944.00	9847.20	9879.50	4356	0	100
2016.03.29	9879.30	9955.00	9805.80	9937.30	47725	0	100
2016.03.30	9936.70	10099.00	9924.80	10034.50	42363	0	0
2016.03.31	10034.20	10038.50	9920.80	9930.40	43785	0	90
2016.04.01	9930.10	9949.70	9672.50	9813.10	54329	0	0
2016.04.04	9817.60	9906.60	9726.50	9757.00	47373	0	0
2016.04.05	9756.50	9756.50	9517.40	9540.30	50423	0	0
2016.04.06	9542.10	9665.90	9500.50	9660.40	44882	0	0
2016.04.07	9657.50	9704.80	9441.90	9475.40	48708	0	0
2016.04.08	9472.20	9677.00	9451.70	9615.30	43463	0	0
2016.04.11	9611.40	9754.70	9521.30	9641.50	47295	0	0
2016.04.12	9637.80	9799.20	9616.00	9792.80	47652	0	0
2016.04.13	9794.30	10041.80	9784.60	10020.50	41750	0	0
2016.04.14	10028.60	10106.50	10010.50	10095.70	40915	0	0
2016.04.15	10088.80	10100.50	10011.00	10035.80	34774	0	0
2016.04.18	9981.10	10148.30	9905.00	10127.90	41021	0	0
2016.04.19	10118.00	10372.30	10114.80	10363.20	40527	0	0
2016.04.20	10357.80	10459.50	10277.10	10434.50	42401	0	0
2016.04.21	10434.80	10524.00	10338.00	10370.50	50652	0	0
2016.04.22	10366.60	10425.00	10322.80	10400.80	45403	0	0
2016.04.25	10421.30	10429.90	10226.50	10325.80	42501	0	0
2016.04.26	10321.90	10386.00	10209.00	10274.20	40584	0	0
2016.04.27	10272.00	10344.80	10220.30	10341.80	39966	0	0
2016.04.28	10347.50	10357.00	10119.30	10238.90	47039	0	0
2016.04.29	10231.10	10251.50	10025.70	10061.80	47447	0	0
2016.05.02	10087.60	10154.10	10033.60	10137.30	33285	0	0
2016.05.03	10133.60	10137.60	9917.20	9941.60	45749	0	0
2016.05.04	9941.60	9960.20	9804.80	9830.70	42900	0	0
2016.05.05	9827.20	9922.00	9800.80	9834.00	38396	0	0
2016.05.06	9831.20	9927.30	9731.80	9918.30	44269	0	0
2016.05.09	9919.20	10070.50	9876.00	9987.60	71362	0	100
2016.05.10	9985.40	10110.50	9952.80	10072.20	85229	0	100
2016.05.11	10071.80	10084.40	9915.00	9920.40	89294	0	100
2016.05.12	9919.80	10082.50	9835.00	9885.60	102807	0	100
2016.05.13	9881.50	9982.60	9759.00	9883.40	109090	0	100
2016.05.17	9997.20	10082.50	9815.50	9832.70	50022	0	0
2016.05.18	9832.40	9963.80	9794.70	9923.10	57934	0	0
2016.05.19	9926.30	9941.30	9770.50	9837.10	61671	0	0
2016.05.20	9837.70	9924.50	9830.10	9914.00	47296	0	0
2016.05.23	9928.30	9973.80	9809.00	9831.50	51411	0	0
2016.05.24	9832.50	10124.80	9771.80	10122.90	46894	0	0
2016.05.25	10123.20	10235.00	10110.40	10210.30	44320	0	0
2016.05.26	10210.60	10297.90	10175.90	10295.50	40881	0	0
2016.05.27	10295.10	10317.90	10242.20	10300.10	33828	0	0
2016.05.30	10306.20	10350.60	10284.80	10344.20	16806	0	0
2016.05.31	10339.10	10373.80	10228.00	10265.50	38172	0	0
2016.06.01	10262.70	10285.90	10160.00	10204.50	44418	0	0
2016.06.02	10203.20	10258.70	10152.00	10253.70	42587	0	0
2016.06.03	10249.10	10284.00	10037.50	10109.50	44299	0	0
2016.06.06	10110.90	10151.00	10084.90	10129.30	39066	0	0
2016.06.07	10127.00	10315.80	10115.90	10246.70	34507	0	0
2016.06.08	10245.40	10267.80	10174.00	10222.40	34984	0	0
2016.06.09	10219.10	10229.00	10046.50	10083.70	39718	0	0
2016.06.10	10082.10	10083.50	9773.80	9803.50	45234	0	0
2016.06.13	9772.70	9777.30	9591.50	9591.50	52889	0	0
2016.06.14	9595.90	9632.00	9505.40	9559.10	53778	0	0
2016.06.15	9559.80	9667.20	9525.30	9567.90	45815	0	0
2016.06.16	9572.30	9665.60	9431.20	9650.00	46392	0	0
2016.06.17	9639.70	9723.80	9576.70	9709.30	43954	0	0
2016.06.20	9749.20	9995.30	9749.20	9970.80	39530	0	0
2016.06.21	9948.40	10121.60	9915.20	10055.70	42931	0	0
2016.06.22	10053.80	10149.80	10038.20	10047.90	40416	0	0
2016.06.23	10086.10	10400.40	10086.10	10400.40	50215	0	0
2016.06.24	10431.20	10477.00	9154.80	9487.30	72062	0	0
2016.06.27	9384.90	9590.00	9214.00	9304.10	71560	0	0
2016.06.28	9303.70	9556.50	9303.70	9509.90	57157	0	0
2016.06.29	9513.40	9687.60	9459.40	9682.80	51684	0	0
2016.06.30	9667.80	9795.00	9512.50	9751.70	53683	0	0
2016.07.01	9726.80	9806.30	9657.20	9751.10	38627	0	0
2016.07.04	9771.90	9811.90	9697.10	9733.70	23120	0	0
2016.07.05	9700.50	9702.00	9464.10	9488.90	43863	0	0
2016.07.06	9451.90	9532.40	9301.60	9441.50	54686	0	0
2016.07.07	9434.70	9507.70	9362.40	9397.20	44124	0	0
2016.07.08	9392.70	9654.20	9368.10	9632.60	43116	0	0
2016.07.11	9722.10	9844.60	9686.00	9780.60	41301	0	0
2016.07.12	9808.20	10014.20	9797.00	9946.70	36123	0	0
2016.07.13	9937.30	10002.20	9899.40	9925.90	36998	0	0
2016.07.14	9951.30	10110.80	9949.10	10059.30	41290	0	0
2016.07.15	10040.00	10100.70	9973.40	10063.20	38884	0	0
2016.07.18	10091.90	10162.00	10011.10	10054.80	36283	0	0
2016.07.19	10028.70	10051.60	9920.60	9983.40	36923	0	0
2016.07.20	10001.90	10146.90	9987.80	10122.10	32389	0	0
2016.07.21	10140.30	10197.10	10088.00	10121.20	42811	0	0
2016.07.22	10112.50	10181.90	10068.20	10156.10	35672	0	0
2016.07.25	10125.00	10265.80	10115.20	10189.50	35049	0	0
2016.07.26	10220.40	10277.50	10147.20	10258.40	37527	0	0
2016.07.27	10292.00	10352.90	10281.30	10292.60	35789	0	0
2016.07.28	10311.80	10385.20	10264.10	10344.00	38790	0	0
2016.07.29	10341.70	10357.60	10284.90	10336.20	35551	0	0
2016.08.01	10435.70	10474.30	10275.30	10294.10	35756	0	0
2016.08.02	10302.50	10338.70	10115.10	10146.20	42554	0	0
2016.08.03	10131.00	10218.50	10091.60	10210.80	38136	0	0
2016.08.04	10251.10	10283.30	10180.80	10236.90	38154	0	0
2016.08.05	10251.50	10373.60	10212.30	10366.50	31319	0	0
2016.08.08	10430.00	10479.40	10400.40	10431.30	25404	0	0
2016.08.09	10412.40	10701.80	10411.90	10672.50	29639	0	0
2016.08.10	10690.40	10707.30	10633.60	10642.00	30253	0	0
2016.08.11	10672.30	10742.90	10632.40	10729.50	33050	0	0
2016.08.12	10728.20	10736.40	10683.50	10702.30	26472	0	0
2016.08.15	10725.50	10804.50	10712.00	10729.50	20195	0	0
2016.08.16	10698.20	10738.20	10632.40	10657.70	31739	0	0
2016.08.17	10665.10	10703.00	10514.00	10611.00	35542	0	0
2016.08.18	10615.80	10627.80	10547.60	10599.90	28415	0	0
2016.08.19	10628.20	10630.90	10489.30	10559.90	33679	0	0
2016.08.22	10531.90	10657.70	10388.60	10511.30	38359	0	0
2016.08.23	10522.60	10626.50	10512.20	10584.50	31842	0	0
2016.08.24	10556.80	10653.00	10515.80	10588.40	35191	0	0
2016.08.25	10613.10	10613.90	10468.30	10506.40	37509	0	0
2016.08.26	10513.80	10615.60	10455.00	10526.60	40011	0	0
2016.08.29	10524.10	10572.90	10439.40	10570.90	27518	0	0
2016.08.30	10573.50	10688.80	10571.30	10650.80	33238	0	0
2016.08.31	10647.70	10667.60	10551.80	10585.80	37632	0	0
2016.09.01	10613.70	10679.30	10490.60	10568.10	42490	0	0
2016.09.02	10559.90	10727.30	10514.40	10711.90	43548	0	0
2016.09.05	10748.80	10752.00	10669.80	10683.90	23111	0	0
2016.09.06	10691.80	10742.70	10656.10	10696.30	33922	0	0
2016.09.07	10722.20	10776.90	10656.40	10745.00	35466	0	0
2016.09.08	10749.70	10780.80	10567.10	10669.30	45497	0	0
2016.09.09	10661.20	10672.80	10475.40	10475.40	50596	0	0
2016.09.12	10475.40	10542.50	10320.50	10539.00	67786	14403122	90
2016.09.13	10539.00	10539.00	10350.30	10411.80	65185	13813367	90
2016.09.14	10411.80	10452.00	10346.10	10363.10	57868	12232648	90
2016.09.15	10352.10	10473.40	10334.40	10456.70	47059	9843333	90
2016.09.16	10456.70	10456.70	10246.20	10294.40	60871	12856551	90
2016.09.19	10294.40	10386.70	10294.40	10357.20	45959	9562591	90
2016.09.20	10358.40	10468.60	10344.90	10386.50	47807	9692358	90
2016.09.21	10386.40	10535.20	10369.50	10511.50	56976	11369586	90
2016.09.22	10510.20	10706.60	10492.30	10674.00	51226	10503100	90
